Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,RCAT,Technology,Computer Hardware,NASDAQ,596.73,99,99,99,85,75767136,7.289999961853027
2,NXL,Healthcare,Medical Devices,NASDAQ,584.81,99,99,73,99,7734022,4.21999979019165
3,AGFY,Industrials,Farm & Heavy Construction Machinery,NASDAQ,542.36,99,82,7,2,3856167,32.0
4,HTCO,n/a,n/a,NASDAQ,506.82,99,96,5,94,n/a,2.6700000762939453
5,FTEL,Consumer Cyclical,Specialty Retail,NASDAQ,480.76,99,99,99,99,497564096,32.83000183105469
6,DOGZ,Consumer Cyclical,Leisure,NASDAQ,479.77,99,99,99,99,201654288,48.31999969482422
7,EVGOW,Consumer Cyclical,Specialty Retail,NASDAQ,445.32,99,99,97,9,n/a,1.090000033378601
8,ATGL,Technology,Software - Infrastructure,NASDAQ,441.1,99,97,5,19,45329624,11.119999885559082
9,APP,Technology,Software - Application,NASDAQ,432.82,99,99,98,97,26597492736,338.2099914550781
10,JL,Consumer Cyclical,Apparel Manufacturing,NASDAQ,422.46,99,19,17,17,15222720,3.0999999046325684
11,KULR,Technology,Electronic Components,NYSE MKT,406.35,99,97,40,89,65343560,1.2200000286102295
12,LENZ,Healthcare,Biotechnology,NASDAQ,389.34,99,99,98,99,467792032,33.02000045776367
13,RKLB,Industrials,Aerospace & Defense,NASDAQ,379.64,99,99,94,73,2419549696,23.350000381469727
14,DAVE,Technology,Software—Application,NASDAQ,373.23,99,99,99,99,470895648,88.66000366210938
15,UMAC,Financial Services,Shell Companies,NYSE MKT,367.33,99,91,41,36,16520012,8.800000190734863
16,AENT,Communication Services,Entertainment,NASDAQ,361.66,99,98,87,98,399373184,6.53000020980835
17,MFH,Financial Services,Capital Markets,NASDAQ,360.63,99,97,16,27,91229848,6.28000020980835
18,UAMY,Basic Materials,Other Industrial Metals & Mining,NYSE MKT,359.79,99,96,98,91,38072932,1.5
19,BTCT,Technology,Computer Hardware,NASDAQ,347.38,99,99,7,12,5822061,8.279999732971191
20,AZ,Industrials,Aerospace & Defense,NASDAQ,347.36,99,99,71,2,17750308,6.695000171661377
21,HUIZ,Financial Services,Insurance Brokers,NASDAQ,344.63,99,28,12,84,50026780,3.0999999046325684
22,CHSN,Consumer Cyclical,Restaurants,NASDAQ,335.38,99,99,18,60,36054652,6.619999885559082
23,SRRK,Healthcare,Biotechnology,NASDAQ,334.62,99,98,22,17,768031936,42.18000030517578
24,QMCO,Technology,Computer Hardware,NASDAQ,332.12,99,5,4,20,37141836,19.610000610351562
25,LSF,Consumer Defensive,Packaged Foods,NYSE MKT,322.05,99,99,98,99,41906316,8.489999771118164
26,MSTR,Technology,Software—Application,NASDAQ,316.73,99,99,96,99,26063867904,411.3999938964844
27,QBTS,Technology,Computer Hardware,NYSE,315.41,99,88,22,28,202301680,4.119999885559082
28,SMR,Industrials,Specialty Industrial Machinery,NYSE,314.3,99,99,93,98,768516800,22.399999618530273
29,LX,Financial Services,Credit Services,NASDAQ,312.83,99,95,32,31,277857952,5.96999979019165
30,WLGS,Industrials,Engineering & Construction,NASDAQ,311.96,99,99,98,27,8300080,2.799999952316284
31,CNVS,Communication Services,Entertainment,NASDAQ,311.6,99,99,17,10,11539383,3.4600000381469727
32,INOD,Technology,Information Technology Services,NASDAQ,306.63,99,99,95,97,397365056,37.72999954223633
33,SEI,n/a,n/a,NYSE,300.83,99,96,93,41,n/a,31.889999389648438
34,ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,300.08,99,99,99,99,16871360,2.359999895095825
35,MVST,Industrials,Electrical Equipment & Parts,NASDAQ,296.66,99,2,4,3,150907952,1.25
36,IONQ,Technology,Computer Hardware,NYSE,294.82,99,98,21,10,1524590592,29.829999923706055
37,KINS,Financial Services,Insurance—Property & Casualty,NASDAQ,293.0,99,99,99,98,51737596,15.5600004196167
38,SOUN,Technology,Software—Application,NASDAQ,292.76,99,98,92,87,1570140800,13.550000190734863
39,NEON,Technology,Electronic Components,NASDAQ,292.47,99,99,99,88,30719000,7.78000020980835
40,CRVS,Healthcare,Biotechnology,NASDAQ,290.3,99,99,99,52,116970928,8.109999656677246
41,REAL,Consumer Cyclical,Luxury Goods,NASDAQ,288.44,99,89,66,90,340160480,9.329999923706055
42,KC,Technology,Software—Application,NASDAQ,287.74,99,83,12,11,684088768,9.260000228881836
43,WLFC,Industrials,Rental & Leasing Services,NASDAQ,283.64,99,99,99,88,410781888,219.30999755859375
44,CANG,Consumer Cyclical,Auto & Truck Dealerships,NYSE,282.9,99,98,75,92,172202240,4.550000190734863
45,DBVT,Healthcare,Biotechnology,NASDAQ,282.44,99,5,7,4,98147712,3.2899999618530273
46,ASTS,Technology,Communication Equipment,NASDAQ,279.97,99,99,99,99,2532088320,23.559999465942383
47,PSTX,Healthcare,Biotechnology,NASDAQ,279.93,99,74,84,55,255968080,9.510000228881836
48,LUMN,Communication Services,Telecom Services,NYSE,277.11,99,99,99,11,1086092800,6.489999771118164
49,PDYN,Technology,Software—Infrastructure,NASDAQ,275.34,99,98,96,92,42218636,3.9600000381469727
50,CMRX,Healthcare,Biotechnology,NASDAQ,275.3,99,49,31,25,78157272,2.9800000190734863
51,SMMT,Healthcare,Biotechnology,NASDAQ,274.9,99,99,99,99,5601800704,18.770000457763672
52,ROOT,Financial Services,Insurance—Property & Casualty,NASDAQ,274.0,99,99,98,99,653293888,81.4800033569336
53,CADL,Healthcare,Biotechnology,NASDAQ,273.2,99,96,99,99,199960320,7.75
54,ZVIA,Consumer Defensive,Beverages—Non-Alcoholic,NYSE,271.54,99,93,28,4,56754132,3.4000000953674316
55,POET,Technology,Semiconductors,NASDAQ,269.55,99,97,98,83,126549736,4.809999942779541
56,PULM,Healthcare,Biotechnology,NASDAQ,268.48,99,46,66,48,7012377,5.909999847412109
57,ACRS,Healthcare,Diagnostics & Research,NASDAQ,267.65,99,98,25,14,80529224,3.5399999618530273
58,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,266.89,99,99,98,99,12955388928,250.9499969482422
