Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,WLGS,Industrials,Engineering & Construction,NASDAQ,560.53,99,99,19,12,8300080,4.21999979019165
2,DOGZ,Consumer Cyclical,Leisure,NASDAQ,536.77,99,99,99,99,201654288,47.970001220703125
3,SMR,Industrials,Specialty Industrial Machinery,NYSE,528.54,99,99,96,94,768516800,30.209999084472656
4,LSF,Consumer Defensive,Packaged Foods,NYSE MKT,496.9,99,99,99,99,41906316,8.569999694824219
5,APP,Technology,Software - Application,NASDAQ,438.9,99,99,96,98,26597492736,333.30999755859375
6,DAVE,Technology,Software—Application,NASDAQ,435.75,99,98,99,99,470895648,86.26000213623047
7,LENZ,Healthcare,Biotechnology,NASDAQ,431.99,99,99,99,99,467792032,35.5
8,XTKG,Technology,Software—Application,NASDAQ,431.51,99,1,3,7,184342528,2.109999895095825
9,SMMT,Healthcare,Biotechnology,NASDAQ,426.15,99,99,99,99,5601800704,19.0
10,EVGOW,Consumer Cyclical,Specialty Retail,NASDAQ,411.35,99,99,97,5,n/a,1.1100000143051147
11,FTEL,Consumer Cyclical,Specialty Retail,NASDAQ,402.93,99,99,99,99,497564096,25.229999542236328
12,RKLB,Industrials,Aerospace & Defense,NASDAQ,401.19,99,98,87,28,2419549696,23.260000228881836
13,LBPH,Healthcare,Biotechnology,NASDAQ,400.3,99,99,99,99,738721920,59.79999923706055
14,LASE,Industrials,Specialty Industrial Machinery,NASDAQ,399.04,99,99,99,74,17891930,6.550000190734863
15,ROOT,Financial Services,Insurance—Property & Casualty,NASDAQ,388.25,99,97,98,99,653293888,109.2300033569336
16,WAVE,Utilities,Utilities—Renewable,NASDAQ,373.23,99,99,97,98,19145292,10.09000015258789
17,MSTR,Technology,Software—Application,NASDAQ,372.49,99,99,97,99,26063867904,421.8800048828125
18,CAPR,Healthcare,Biotechnology,NASDAQ,369.56,99,99,39,85,154779824,18.6200008392334
19,INOD,Technology,Information Technology Services,NASDAQ,357.37,99,97,97,96,397365056,44.77000045776367
20,LUMN,Communication Services,Telecom Services,NYSE,355.98,99,99,99,17,1086092800,7.880000114440918
21,AZ,Industrials,Aerospace & Defense,NASDAQ,348.36,99,99,21,1,17750308,6.940000057220459
