Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
97,CAVA,Consumer Cyclical,Restaurants,NYSE,198.62,98,98,98,95,10877130752.0,141.3800048828125
101,IESC,Industrials,Engineering & Construction,NASDAQ,196.19,98,98,97,98,2759391488.0,258.0199890136719
102,EAT,Consumer Cyclical,Restaurants,NYSE,195.25,98,97,94,96,3028023296.0,117.4499969482422
103,HOOD,Financial Services,Capital Markets,NASDAQ,195.22,98,96,94,96,19211354112.0,32.31999969482422
104,PRAX,Healthcare,Biotechnology,NASDAQ,194.36,98,97,97,97,644796736.0,71.76000213623047
106,PPTA,Basic Materials,Other Precious Metals & Mining,NASDAQ,194.03,98,98,98,97,443103200.0,10.600000381469728
107,APLT,Healthcare,Biotechnology,NASDAQ,192.95,98,98,98,97,514201504.0,8.6899995803833
112,GEO,Industrials,Security & Protection Services,NYSE,191.2,98,71,87,92,1751532160.0,26.600000381469727
113,GDS,Technology,Information Technology Services,NASDAQ,190.44,98,99,97,24,1717016704.0,21.959999084472656
116,SFM,Consumer Defensive,Grocery Stores,NASDAQ,189.03,98,96,96,95,7812086784.0,142.0
117,TPL,Energy,Oil & Gas E&P,NYSE,188.62,98,94,92,75,16628063232.0,1359.93994140625
119,AMSC,Industrials,Specialty Industrial Machinery,NASDAQ,185.54,98,97,96,97,931521536.0,30.07999992370605
120,TPC,Industrials,Engineering & Construction,NYSE,185.42,98,98,97,99,1027907392.0,27.729999542236328
123,UAL,Industrials,Airlines,NASDAQ,182.63,97,95,26,69,17436422144.0,91.16999816894533
125,HIPO,Financial Services,Insurance—Specialty,NYSE,181.49,97,92,94,94,374018720.0,27.290000915527344
126,EDN,Utilities,Utilities—Regulated Electric,NYSE,180.56,97,89,67,81,966840576.0,34.22999954223633
128,BKTI,Technology,Communication Equipment,NYSE MKT,180.23,97,97,96,68,47622796.0,31.690000534057617
130,ELMD,Healthcare,Medical Devices,NYSE MKT,179.69,97,95,73,69,122478576.0,28.809999465942383
131,TPB,Consumer Defensive,Tobacco,NYSE,179.11,97,92,93,89,557021952.0,60.58000183105469
132,BYRN,Industrials,Aerospace & Defense,NASDAQ,178.47,97,98,95,97,240324800.0,18.31999969482422
133,AXON,Industrials,Aerospace & Defense,NASDAQ,178.1,97,94,93,78,22151131136.0,599.3499755859375
134,LFVN,Consumer Defensive,Packaged Foods,NASDAQ,177.48,97,97,90,89,84967016.0,13.829999923706056
135,POWL,Industrials,Electrical Equipment & Parts,NASDAQ,177.14,97,98,93,98,1969235968.0,278.5299987792969
136,WWW,Consumer Cyclical,Footwear & Accessories,NYSE,177.05,97,94,83,90,1028681088.0,21.790000915527344
138,VRNA,Healthcare,Biotechnology,NASDAQ,176.25,97,97,97,12,1025684736.0,35.65999984741211
139,BNTC,Healthcare,Biotechnology,NASDAQ,175.81,97,98,98,98,67914232.0,10.68000030517578
141,CMPO,Industrials,Metal Fabrication,NASDAQ,175.5,97,98,98,80,518202016.0,13.8100004196167
142,ARIS,Utilities,Utilities - Regulated Water,NYSE,175.42,97,88,94,94,828962880.0,23.93000030517578
143,ESOA,Industrials,Engineering & Construction,NASDAQ,175.03,97,94,98,96,127548672.0,13.850000381469728
145,BVS,Healthcare,Medical Devices,NASDAQ,173.97,97,99,98,96,371476640.0,11.239999771118164
146,AIRG,Technology,Communication Equipment,NASDAQ,173.23,97,97,97,90,70807520.0,9.350000381469728
151,SEI,,,NYSE,171.02,97,85,89,52,,18.739999771118164
152,CLS,Technology,Electronic Components,NYSE,170.93,97,91,94,98,7053986816.0,82.18000030517578
154,LMND,Financial Services,Insurance—Property & Casualty,NYSE,169.45,97,51,59,57,1142125952.0,33.29999923706055
161,TOST,Technology,Software—Infrastructure,NYSE,167.68,97,88,71,84,12524477440.0,40.59999847412109
165,STRL,Industrials,Engineering & Construction,NASDAQ,166.87,97,95,84,95,3545598720.0,180.02999877929688
166,DOYU,Communication Services,Internet Content & Information,NASDAQ,166.63,97,96,97,76,324264896.0,10.414999961853027
169,FLXS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,165.8,97,89,94,92,171704448.0,56.150001525878906
171,LMB,Industrials,Building Products & Equipment,NASDAQ,165.69,97,96,91,95,638443200.0,92.08999633789062
173,CENX,Basic Materials,Aluminum,NASDAQ,165.43,97,92,87,98,1417390592.0,22.6200008392334
174,INLX,Technology,Software—Application,NYSE MKT,165.39,97,97,97,75,24188086.0,13.0
175,CLMB,Technology,Electronics & Computer Distribution,NASDAQ,165.38,97,96,97,63,257776016.0,120.8000030517578
176,YPF,Energy,Oil & Gas Integrated,NYSE,165.38,97,89,74,92,11861810176.0,32.38999938964844
177,CRS,Industrials,Metal Fabrication,NYSE,165.3,97,96,97,97,4986626048.0,175.5
182,DSP,Technology,Software—Application,NASDAQ,164.76,96,89,91,93,607008384.0,16.209999084472656
188,ZIM,Industrials,Marine Shipping,NYSE,162.93,96,95,96,98,2471393536.0,26.100000381469727
190,GATO,Basic Materials,Other Precious Metals & Mining,NYSE,162.75,96,98,97,98,744387584.0,15.899999618530272
193,AFRM,Technology,Software - Infrastructure,NASDAQ,162.47,96,93,79,83,9437586432.0,56.150001525878906
197,QTWO,Technology,Software—Application,NYSE,161.99,96,95,95,96,3477957888.0,97.12000274658205
198,TEO,Communication Services,Telecom Services,NYSE,161.91,96,73,34,83,3399142912.0,13.18000030517578
200,TZOO,Communication Services,Advertising Agencies,NASDAQ,161.65,96,94,93,32,103343216.0,18.1200008392334
202,SOFI,Financial Services,Credit Services,NASDAQ,161.2,96,85,38,30,7432256512.0,13.630000114440918
203,CCLDP,Healthcare,Health Information Services,NASDAQ,161.19,96,84,32,16,,16.600000381469727
204,RYAM,Basic Materials,Chemicals,NYSE,161.05,96,96,97,94,382308672.0,9.210000038146973
206,HNRG,Energy,Thermal Coal,NASDAQ,160.53,96,79,15,20,279370240.0,12.850000381469728
207,CORT,Healthcare,Biotechnology,NASDAQ,160.29,96,96,85,81,2930752768.0,51.83000183105469
208,BLTE,Healthcare,Biotechnology,NASDAQ,159.9,96,86,78,84,1479292032.0,82.80999755859375
212,VRT,Industrials,Electrical Equipment & Parts,NYSE,159.79,96,96,89,99,34177699840.0,120.87000274658205
213,PRM,Basic Materials,Specialty Chemicals,NYSE,159.59,96,98,97,89,1159015168.0,12.15999984741211
216,TGS,Energy,Oil & Gas Integrated,NYSE,158.34,96,82,77,91,3984815872.0,27.420000076293945
217,TGTX,Healthcare,Biotechnology,NASDAQ,157.92,96,95,97,64,2457233664.0,29.540000915527344
219,PRIM,Industrials,Engineering & Construction,NYSE,157.34,96,92,88,94,2960933632.0,78.06999969482422
220,PPIH,Industrials,Building Products & Equipment,NASDAQ,157.12,96,94,64,65,70157328.0,14.140000343322754
221,NGVC,Consumer Defensive,Grocery Stores,NYSE,157.0,96,93,93,91,478401984.0,32.84000015258789
223,SE,Consumer Cyclical,Internet Retail,NYSE,156.65,96,96,96,93,43810652160.0,102.94000244140624
225,IPX,Basic Materials,Other Industrial Metals & Mining,NASDAQ,156.5,96,96,90,93,330652416.0,24.040000915527344
227,TILE,Industrials,Building Products & Equipment,NASDAQ,155.79,96,91,92,91,880048704.0,24.989999771118164
232,PNRG,Energy,Oil & Gas E&P,NASDAQ,155.12,96,92,82,81,186623904.0,201.6999969482422
234,CTBB,,,NYSE,154.97,96,96,92,32,,18.540000915527344
235,IGIC,Financial Services,Insurance—Diversified,NASDAQ,154.97,96,88,90,85,680725760.0,24.729999542236328
236,PAY,Technology,Software—Infrastructure,NYSE,154.93,96,91,90,89,2400244736.0,33.5
238,CTDD,,,NYSE,154.38,96,96,93,30,,18.739999771118164
239,TRGP,Energy,Oil & Gas Midstream,NYSE,153.89,96,92,93,87,26586085376.0,196.0399932861328
240,LC,Financial Services,Credit Services,NYSE,153.57,95,93,95,82,917851200.0,14.920000076293944
243,SKYW,Industrials,Airlines,NASDAQ,153.02,95,94,88,94,3060527104.0,111.33000183105467
244,VBFC,Financial Services,Banks—Regional,NASDAQ,152.99,95,95,66,47,72504672.0,77.9000015258789
245,USAP,Basic Materials,Steel,NASDAQ,152.85,95,97,98,98,306204480.0,43.9900016784668
247,RCL,Consumer Cyclical,Travel Services,NYSE,152.42,95,93,86,91,38983225344.0,231.4900054931641
250,NTRA,Healthcare,Diagnostics & Research,NASDAQ,151.64,95,95,96,96,13261495296.0,146.05999755859375
252,CRDO,Technology,Semiconductors,NASDAQ,151.5,95,95,97,72,4769730048.0,39.7599983215332
253,NVDA,Technology,Semiconductors,NASDAQ,150.99,95,96,97,98,3335037648896.0,141.97999572753906
254,DESP,Consumer Cyclical,Travel Services,NYSE,150.97,95,90,61,97,1002273920.0,17.3700008392334
257,SPOT,Communication Services,Internet Content & Information,NYSE,150.79,95,94,95,95,61507686400.0,458.3200073242188
259,RVLV,Consumer Cyclical,Internet Retail,NYSE,150.5,95,94,90,68,1125290112.0,32.88999938964844
262,NBN,Financial Services,Banks—Regional,NASDAQ,150.01,95,91,83,81,449941728.0,99.4800033569336
265,PAYO,Technology,Software—Infrastructure,NASDAQ,149.43,95,93,79,82,2016522112.0,10.369999885559082
266,AAON,Industrials,Building Products & Equipment,NASDAQ,149.34,95,90,87,67,6627713536.0,133.4600067138672
267,RDNT,Healthcare,Diagnostics & Research,NASDAQ,149.27,95,92,95,96,4309426176.0,79.58000183105469
268,ECOR,Healthcare,Medical Devices,NASDAQ,148.98,95,83,36,76,37183380.0,10.9399995803833
269,ROAD,Industrials,Engineering & Construction,NASDAQ,148.94,95,91,89,93,3090402816.0,88.5199966430664
270,KRNT,Industrials,Specialty Industrial Machinery,NASDAQ,148.91,95,93,71,14,683092160.0,31.030000686645508
272,IRS,Real Estate,Real Estate Services,NYSE,148.79,95,90,76,89,1023360000.0,14.720000267028809
273,STEP,Financial Services,Asset Management,NASDAQ,148.69,95,94,95,93,4999408640.0,65.0
274,PRCT,Healthcare,Medical Devices,NASDAQ,148.55,95,90,97,95,3188300288.0,88.94000244140625
276,NTGR,Technology,Communication Equipment,NASDAQ,148.4,95,92,75,38,428218752.0,24.149999618530277
277,IBKR,Financial Services,Capital Markets,NASDAQ,148.38,95,90,79,89,50420838400.0,180.2100067138672
278,SMTC,Technology,Semiconductors,NASDAQ,148.35,95,95,92,97,2066969216.0,44.09999847412109
279,TCBX,Financial Services,Banks—Regional,NASDAQ,148.23,95,86,76,72,272104288.0,34.58000183105469
281,DXPE,Industrials,Industrial Distribution,NASDAQ,147.53,95,76,85,92,748152256.0,68.98999786376953
282,AVPT,Technology,Software - Infrastructure,NASDAQ,147.45,95,87,88,81,1806577536.0,15.729999542236328
284,PWP,Financial Services,Capital Markets,NASDAQ,147.15,95,94,93,90,1369407360.0,25.25
285,AGIO,Healthcare,Biotechnology,NASDAQ,147.09,95,92,95,90,2416259072.0,53.77999877929688
286,PAM,Utilities,Utilities—Independent Power Producers,NYSE,146.99,95,90,68,67,3400353024.0,76.37999725341797
287,LLYVA,Communication Services,Entertainment,NASDAQ,146.89,95,92,59,54,3264319488.0,63.26499938964844
288,RVMD,Healthcare,Biotechnology,NASDAQ,146.83,95,88,92,89,6223271936.0,55.130001068115234
289,TRUP,Financial Services,Insurance—Specialty,NASDAQ,146.66,95,97,96,54,1177414400.0,52.7599983215332
290,EME,Industrials,Engineering & Construction,NYSE,146.65,95,94,89,95,18151991296.0,498.8599853515625
291,COHR,Technology,Scientific & Technical Instruments,NYSE,146.62,95,97,96,88,11195210752.0,95.11000061035156
294,PAHC,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,146.28,95,95,88,90,708002880.0,24.459999084472656
295,TDS,Communication Services,Telecom Services,NYSE,146.28,95,93,77,92,2372625664.0,31.170000076293945
297,LIND,Consumer Cyclical,Travel Services,NASDAQ,146.07,95,63,50,27,383832320.0,13.119999885559082
298,LLYVK,Communication Services,Entertainment,NASDAQ,146.03,95,92,56,56,3264321024.0,64.86000061035156
303,CSWI,Industrials,Specialty Industrial Machinery,NASDAQ,145.38,94,95,93,89,4174777088.0,403.9800109863281
304,CNK,Communication Services,Entertainment,NYSE,145.34,94,93,96,55,2416333568.0,31.84000015258789
305,ENVA,Financial Services,Credit Services,NYSE,145.32,94,88,94,75,1634150528.0,100.51000213623048
306,NCLH,Consumer Cyclical,Travel Services,NYSE,145.3,94,84,46,45,7280825344.0,26.420000076293945
307,CCLDO,Healthcare,Health Information Services,NASDAQ,145.01,94,89,66,80,,17.09000015258789
309,CNTA,Healthcare,Biotechnology,NASDAQ,144.83,94,96,94,75,962569728.0,16.0
310,GVA,Industrials,Engineering & Construction,NYSE,144.67,94,94,92,90,2774896640.0,95.61000061035156
313,CCB,Financial Services,Banks - Regional,NASDAQ,144.27,94,84,78,68,595154816.0,73.31999969482422
316,DCOM,Financial Services,Banks—Regional,NASDAQ,143.39,94,88,79,44,720167424.0,33.70000076293945
317,JEF,Financial Services,Capital Markets,NYSE,143.15,94,93,92,84,9860045824.0,74.19999694824219
318,FIX,Industrials,Engineering & Construction,NYSE,143.14,94,95,90,94,11687848960.0,445.0199890136719
320,EFXT,Energy,Oil & Gas Equipment & Services,NYSE,143.1,94,79,62,37,591268160.0,8.34000015258789
321,HTLF,Financial Services,Banks - Regional,NASDAQ,142.68,94,92,94,90,1832721536.0,65.58000183105469
323,MTZ,Industrials,Engineering & Construction,NYSE,142.51,94,93,88,90,8793661440.0,135.32000732421875
326,CNX,Energy,Oil & Gas E&P,NYSE,142.27,94,92,77,84,3661022720.0,38.18999862670898
327,LITE,Technology,Communication Equipment,NASDAQ,142.24,94,87,75,31,3351608064.0,81.44999694824219
331,FICO,Technology,Software—Application,NYSE,142.01,94,93,94,88,35133960192.0,2261.0
333,MLI,Industrials,Metal Fabrication,NYSE,141.8,94,88,92,85,6268282368.0,88.68000030517578
334,PIPR,Financial Services,Capital Markets,NYSE,141.74,94,93,94,87,3220285184.0,336.1099853515625
335,GHM,Industrials,Specialty Industrial Machinery,NYSE,141.63,94,81,90,93,322421984.0,40.25
336,MCS,Communication Services,Entertainment,NYSE,141.58,94,77,54,15,344058496.0,21.76000022888184
339,FSFG,Financial Services,Banks—Regional,NASDAQ,141.45,94,89,93,65,112883824.0,28.93000030517578
340,JXN,Financial Services,Insurance—Life,NYSE,141.4,94,95,96,97,5450616832.0,100.62999725341795
341,VERX,Technology,Software—Application,NASDAQ,141.36,94,88,87,88,5290938880.0,49.09999847412109
342,HLNE,Financial Services,Asset Management,NASDAQ,141.32,94,94,90,90,6516170752.0,191.8800048828125
343,ALSN,Consumer Cyclical,Auto Parts,NYSE,141.27,94,89,89,81,6584483840.0,116.11000061035156
344,HBI,Consumer Cyclical,Apparel Manufacturing,NYSE,141.25,94,93,86,54,1750783744.0,8.220000267028809
345,SYF,Financial Services,Credit Services,NYSE,141.2,94,87,86,83,17804460032.0,64.9800033569336
347,VBNK,Financial Services,Banks—Regional,NASDAQ,141.0,94,92,89,62,276456064.0,16.510000228881836
348,UNFI,Consumer Defensive,Food Distribution,NYSE,140.9,94,94,30,10,850422464.0,21.65999984741211
349,TATT,Industrials,Aerospace & Defense,NASDAQ,140.88,94,93,91,95,150918784.0,20.61000061035156
351,DOCS,Healthcare,Health Information Services,NYSE,140.77,94,94,90,61,5110340608.0,49.400001525878906
352,ISTR,Financial Services,Banks—Regional,NASDAQ,140.72,94,85,85,81,146946544.0,23.59000015258789
353,ATMU,Industrials,Pollution & Treatment Controls,NYSE,140.7,94,92,89,86,2360639232.0,43.2599983215332
354,TWLO,Communication Services,Internet Content & Information,NYSE,140.58,94,65,38,37,9893741568.0,96.58999633789062
355,MPTI,Technology,Electronic Components,NYSE MKT,140.35,94,93,88,93,93752432.0,56.400001525878906
356,CVLT,Technology,Software - Application,NASDAQ,140.34,94,92,96,90,5123945472.0,168.52999877929688
357,NCTY,Financial Services,Capital Markets,NASDAQ,140.28,94,93,42,70,74771168.0,11.140000343322754
359,RSI,Consumer Cyclical,Gambling,NYSE,140.17,93,96,95,97,2178609920.0,11.130000114440918
364,DTM,Energy,Oil & Gas Midstream,NYSE,139.67,93,88,88,84,6672366592.0,100.79000091552734
366,WHLRD,Real Estate,REIT—Retail,NASDAQ,139.62,93,94,85,84,16417328.0,26.270000457763672
370,CUK,Consumer Cyclical,Leisure,NYSE,139.4,93,86,47,63,18129541120.0,22.100000381469727
371,ERJ,Industrials,Aerospace & Defense,NYSE,139.32,93,94,95,95,4982641152.0,37.91999816894531
373,CCL,Consumer Cyclical,Travel Services,NYSE,139.28,93,86,46,63,20894498816.0,24.309999465942383
374,QFIN,Financial Services,Credit Services,NASDAQ,139.22,93,97,92,85,3070924288.0,30.739999771118164
375,CEPU,Utilities,Utilities - Regulated Electric,NYSE,139.13,93,75,62,89,1961313024.0,12.970000267028809
377,WRBY,Healthcare,Medical Instruments & Supplies,NYSE,138.92,93,63,43,91,2005202048.0,21.450000762939453
378,IDCC,Technology,Software—Application,NASDAQ,138.77,93,92,89,76,2967190016.0,182.07000732421875
379,ATLC,Financial Services,Credit Services,NASDAQ,138.74,93,72,69,19,407374432.0,48.58000183105469
380,FINW,Financial Services,Banks—Regional,NASDAQ,138.68,93,89,79,65,129855032.0,17.68000030517578
381,EE,Energy,Oil & Gas Midstream,NYSE,138.67,93,85,71,55,1873633664.0,27.540000915527344
383,VIRT,Financial Services,Capital Markets,NASDAQ,138.63,93,91,94,84,3815098368.0,34.91999816894531
384,DUOL,Technology,Software—Application,NASDAQ,138.55,93,93,79,67,9134554112.0,307.32000732421875
386,SRAD,Technology,Software—Application,NASDAQ,138.45,93,69,63,36,3211696128.0,16.940000534057617
388,UNTY,Financial Services,Banks—Regional,NASDAQ,138.09,93,83,79,60,263225200.0,45.34000015258789
389,NECB,Financial Services,Banks—Regional,NASDAQ,137.95,93,93,88,67,235468720.0,29.07999992370605
390,USCB,Financial Services,Banks—Regional,NASDAQ,137.91,93,71,80,68,237832768.0,19.850000381469727
393,HRI,Industrials,Rental & Leasing Services,NYSE,137.71,93,77,40,62,3746357248.0,217.6699981689453
394,AXR,Real Estate,Real Estate - Development,NYSE,137.69,93,90,79,69,93671184.0,32.400001525878906
396,KKR,Financial Services,Asset Management,NYSE,137.49,93,94,92,92,101859246080.0,150.02000427246094
397,OPBK,Financial Services,Banks—Regional,NASDAQ,137.34,93,79,87,43,139094528.0,16.510000228881836
398,APO,Financial Services,Asset Management,NYSE,137.24,93,87,60,85,66755551232.0,163.6300048828125
399,PAR,Technology,Software—Application,NYSE,137.07,93,84,81,78,1564950272.0,72.31999969482422
400,DAL,Industrials,Airlines,NYSE,136.94,93,87,31,84,31994619904.0,64.06999969482422
401,KGS,Energy,Oil & Gas Equipment & Services,NYSE,136.92,93,85,79,81,2205976576.0,36.43999862670898
402,CHWY,Consumer Cyclical,Internet Retail,NYSE,136.91,93,91,92,21,11320583168.0,31.709999084472656
403,EVR,Financial Services,Capital Markets,NYSE,136.75,93,93,92,89,7879705600.0,299.3800048828125
407,ZYME,Healthcare,Biotechnology,NASDAQ,136.29,93,91,83,31,634222912.0,15.390000343322754
408,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,136.29,93,96,97,92,10521380864.0,100.87999725341795
409,BTSG,Healthcare,Health Information Services,NASDAQ,136.28,93,76,56,57,1802286464.0,19.6299991607666
410,VSCO,Consumer Cyclical,Apparel Retail,NYSE,136.19,93,90,58,28,1435224320.0,36.68000030517578
411,MD,Healthcare,Medical Care Facilities,NYSE,136.18,93,88,81,12,648774912.0,14.149999618530272
412,SITM,Technology,Semiconductors,NASDAQ,136.09,93,92,76,80,2747553280.0,193.5800018310547
414,ITIC,Financial Services,Insurance—Specialty,NASDAQ,136.04,93,87,92,68,330033440.0,271.6000061035156
415,KNTK,Energy,Oil & Gas Midstream,NYSE,136.03,93,86,78,82,2390403328.0,57.68999862670898
416,SATS,Technology,Communication Equipment,NASDAQ,135.96,93,93,84,87,4626990592.0,22.790000915527344
417,GWRE,Technology,Software - Application,NYSE,135.9,93,94,90,81,11201702912.0,192.22000122070312
419,GSHD,Financial Services,Insurance - Diversified,NASDAQ,135.83,92,88,82,36,2209114624.0,119.08000183105467
420,HAFC,Financial Services,Banks - Regional,NASDAQ,135.82,92,70,80,46,469176800.0,25.649999618530277
421,LOMA,Basic Materials,Building Materials,NYSE,135.69,92,65,42,68,1108717440.0,10.350000381469728
423,TSLA,Consumer Cyclical,Auto Manufacturers,NASDAQ,135.61,92,50,52,21,554250993664.0,320.7200012207031
425,NWPX,Industrials,Metal Fabrication,NASDAQ,135.46,92,89,91,78,334152032.0,53.25
427,BSVN,Financial Services,Banks - Regional,NASDAQ,135.39,92,92,91,80,262179664.0,46.5099983215332
429,SHOP,Technology,Software—Application,NYSE,135.07,92,80,75,24,82780340224.0,108.48999786376952
431,SLG,Real Estate,REIT—Office,NYSE,134.91,92,94,94,91,3477626624.0,75.63999938964844
432,PNTG,Healthcare,Medical Care Facilities,NASDAQ,134.87,92,96,98,95,680537344.0,31.43000030517578
433,SMWB,Technology,Software—Application,NYSE,134.7,92,88,84,75,616623040.0,11.510000228881836
434,LWAY,Consumer Defensive,Packaged Foods,NASDAQ,134.66,92,97,92,92,192519872.0,23.559999465942383
437,TRAK,Technology,Software—Application,NYSE,134.2,92,88,93,94,291764640.0,21.61000061035156
438,FUNC,Financial Services,Banks - Regional,NASDAQ,134.15,92,89,93,72,130313344.0,34.619998931884766
440,LXFR,Industrials,Specialty Industrial Machinery,NYSE,134.02,92,83,54,76,310331008.0,14.34000015258789
445,BANR,Financial Services,Banks - Regional,NASDAQ,133.61,92,85,85,57,1633595264.0,73.5199966430664
448,HWM,Industrials,Aerospace & Defense,NYSE,133.43,92,95,94,93,32736276480.0,112.01000213623048
450,DFS,Financial Services,Credit Services,NYSE,133.25,92,83,84,78,31808532480.0,176.07000732421875
451,VSEC,Industrials,Aerospace & Defense,NASDAQ,133.2,92,89,89,84,1545352704.0,115.33999633789062
452,ACIW,Technology,Software - Infrastructure,NASDAQ,133.2,92,93,95,85,3797948928.0,54.290000915527344
456,GRND,Technology,Software - Application,NYSE,133.04,92,87,95,89,1742705920.0,14.149999618530272
458,TGLS,Basic Materials,Building Materials,NYSE,132.96,92,95,90,87,2150098944.0,73.16999816894531
459,CALM,Consumer Defensive,Farm Products,NASDAQ,132.96,92,94,90,78,2889827072.0,90.43000030517578
460,WLDN,Industrials,Engineering & Construction,NASDAQ,132.87,92,96,93,94,423770464.0,41.63999938964844
461,MOD,Consumer Cyclical,Auto Parts,NYSE,132.67,92,95,96,97,5115531776.0,123.2699966430664
462,FNGU,,,NYSE ARCA,132.45,92,95,93,96,,477.6000061035156
463,MIR,Industrials,Specialty Industrial Machinery,NYSE,132.28,92,91,69,79,2420451072.0,15.18000030517578
464,TPG,Financial Services,Asset Management,NASDAQ,132.26,92,94,89,85,14616213504.0,64.66999816894531
466,THC,Healthcare,Medical Care Facilities,NYSE,132.13,92,96,96,95,13456809984.0,155.33999633789062
