Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
131,CLSK,Financial Services,Capital Markets,NASDAQ,163.55,97,98,98,97,4438907392,14.960000038146973
132,TWST,Healthcare,Diagnostics & Research,NASDAQ,163.18,97,97,88,97,2911882240,52.47999954223633
133,MOR,Healthcare,Biotechnology,NASDAQ,163.07,97,96,98,96,2729796352,18.8799991607666
134,ESGL,Industrials,Waste Management,NASDAQ,162.55,97,94,10,8,26217720,1.2200000286102295
135,PI,Technology,Communication Equipment,NASDAQ,162.44,97,95,92,82,4079125504,167.41000366210938
136,BLBD,Consumer Cyclical,Auto Manufacturers,NASDAQ,162.22,97,98,95,90,1851384448,50.470001220703125
137,ZENV,Technology,Software—Application,NASDAQ,162.06,97,98,98,62,148682848,2.440000057220459
138,STOK,Healthcare,Biotechnology,NASDAQ,161.95,97,99,98,22,776065344,14.029999732971191
139,SRTS,Healthcare,Medical Devices,NASDAQ,161.25,97,97,58,19,89832000,5.690000057220459
140,JVA,Consumer Defensive,Packaged Foods,NASDAQ,161.12,97,70,94,31,8163297,2.069999933242798
141,NXL,Healthcare,Medical Devices,NASDAQ,160.94,97,84,99,20,7734022,1.3899999856948853
142,CSLR,Technology,Solar,NASDAQ,160.59,97,93,7,19,75117640,1.6100000143051147
143,WYY,Technology,Information Technology Services,NYSE MKT,160.2,97,93,62,93,27283458,3.869999885559082
144,EXK,Basic Materials,Other Precious Metals & Mining,NYSE,159.58,97,94,68,8,908473792,4.840000152587891
145,MMYT,Consumer Cyclical,Travel Services,NASDAQ,159.3,97,96,97,94,8979321856,86.56999969482422
146,BYRN,Industrials,Aerospace & Defense,NASDAQ,159.22,97,97,99,83,240324800,9.960000038146973
147,SUPV,Financial Services,Banks—Regional,NYSE,159.17,97,96,97,95,825703168,6.449999809265137
148,IESC,Industrials,Engineering & Construction,NASDAQ,159.15,97,95,97,96,2759391488,153.60000610351562
149,NKTX,Healthcare,Biotechnology,NASDAQ,158.97,97,96,99,99,371364256,6.465000152587891
150,MOD,Consumer Cyclical,Auto Parts,NYSE,158.88,97,96,98,98,5115531776,108.48999786376953
151,ONFO,Communication Services,Internet Content & Information,NASDAQ,158.7,97,96,7,10,6307639,1.0750000476837158
152,LNTH,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,158.44,97,83,28,17,5623330816,123.62000274658203
153,SOUN,Technology,Software—Application,NASDAQ,158.0,97,91,96,34,1570140800,5.369999885559082
154,RSI,Consumer Cyclical,Gambling,NYSE,157.99,97,97,96,89,2178609920,8.829999923706055
155,OSCR,Healthcare,Healthcare Plans,NYSE,156.82,97,98,97,98,4561817600,16.59000015258789
156,LPCN,Healthcare,Biotechnology,NASDAQ,156.6,97,98,89,60,38398208,7.679999828338623
157,ARM,Technology,Semiconductors,NASDAQ,156.16,97,87,94,78,182460383232,173.19000244140625
158,MTTR,Technology,Software—Application,NASDAQ,156.11,97,96,16,26,1293084160,4.349999904632568
159,TMDX,Healthcare,Medical Devices,NASDAQ,155.62,97,97,89,92,4765039104,143.92999267578125
160,KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,154.96,97,97,96,95,104394888,43.150001525878906
161,NKTR,Healthcare,Biotechnology,NASDAQ,154.48,97,97,98,17,209782800,1.3600000143051147
162,BZFD,Communication Services,Internet Content & Information,NASDAQ,154.47,97,93,78,5,76878688,2.759999990463257
163,MAIA,Healthcare,Biotechnology,NYSE MKT,153.81,97,99,74,5,77303336,3.819999933242798
164,CENX,Basic Materials,Aluminum,NASDAQ,153.55,97,95,97,86,1417390592,19.1299991607666
165,MRUS,Healthcare,Biotechnology,NASDAQ,153.55,97,97,94,94,3654148864,55.84000015258789
166,USM,Communication Services,Telecom Services,NYSE,153.51,97,96,84,96,4746383360,56.4900016784668
167,APP,Technology,Software - Application,NASDAQ,153.5,97,97,98,98,26597492736,82.01000213623047
168,VIRC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,153.47,97,99,94,98,256325664,14.100000381469727
169,LMB,Industrials,Building Products & Equipment,NASDAQ,153.33,97,94,90,97,638443200,62.0
170,MORF,Healthcare,Biotechnology,NASDAQ,152.7,97,15,39,29,1310448512,55.75
171,BLTE,Healthcare,Biotechnology,NASDAQ,152.17,97,96,87,97,1479292032,48.95000076293945
172,VERA,Healthcare,Biotechnology,NASDAQ,151.61,97,98,99,95,2132252800,37.56999969482422
173,NUVB,Healthcare,Biotechnology,NYSE,151.5,97,95,97,38,719695936,3.3399999141693115
174,CRDL,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,151.47,97,99,98,93,143516464,2.0799999237060547
175,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,151.2,97,93,32,8,624490496,23.739999771118164
176,ENVX,Industrials,Electrical Equipment & Parts,NASDAQ,151.03,97,81,8,24,2118200064,17.760000228881836
177,CAVA,Consumer Cyclical,Restaurants,NYSE,150.69,97,96,90,72,10877130752,85.19000244140625
178,TREE,Financial Services,Financial Conglomerates,NASDAQ,150.19,97,96,95,93,551858368,45.16999816894531
179,GME,Consumer Cyclical,Specialty Retail,NYSE,150.16,97,97,9,21,10527584256,25.56999969482422
180,BNKU,n/a,n/a,NYSE ARCA,150.15,97,92,93,83,n/a,35.25
181,DELL,Technology,Computer Hardware,NYSE,150.14,97,96,97,94,105792684032,140.72000122070312
182,SGRP,Industrials,Specialty Business Services,NASDAQ,150.08,97,98,94,31,52559500,2.200000047683716
183,CPOP,Communication Services,Entertainment,NASDAQ,149.99,97,96,99,98,4648067,1.25
184,GERN,Healthcare,Biotechnology,NASDAQ,149.98,96,99,95,21,2663166976,4.760000228881836
185,ENTX,Healthcare,Biotechnology,NASDAQ,149.0,96,98,99,89,75506976,1.909999966621399
186,SLN,Healthcare,Biotechnology,NASDAQ,148.99,96,96,98,99,1008901312,21.170000076293945
187,RCAT,Technology,Computer Hardware,NASDAQ,148.13,96,77,60,17,75767136,1.6100000143051147
188,SMLP,Energy,Oil & Gas Midstream,NYSE,148.02,96,97,95,35,347786528,35.599998474121094
189,AIHS,Financial Services,Credit Services,NASDAQ,147.73,96,90,91,26,8752843,0.9599999785423279
190,SPRY,Healthcare,Biotechnology,NASDAQ,147.6,96,87,95,81,878840320,11.109999656677246
191,PNTG,Healthcare,Medical Care Facilities,NASDAQ,147.4,96,95,93,89,680537344,25.780000686645508
192,ZETA,Technology,Software—Application,NYSE,147.23,96,97,82,62,3581592576,17.25
193,BBAR,Financial Services,Banks - Regional,NYSE,147.13,96,96,96,72,2783302912,9.630000114440918
194,NVMI,Technology,Semiconductor Equipment & Materials,NASDAQ,147.07,96,95,92,91,7003353600,231.74000549316406
195,CDNA,Healthcare,Diagnostics & Research,NASDAQ,147.02,96,95,35,83,734330176,15.770000457763672
196,NGNE,Healthcare,Biotechnology,NASDAQ,146.98,96,97,96,99,393562688,41.77000045776367
197,NMM,Industrials,Marine Shipping,NYSE,146.83,96,97,95,84,1481148544,51.34000015258789
198,HMY,Basic Materials,Gold,NYSE,146.76,96,93,96,85,5547788288,10.010000228881836
199,NTRA,Healthcare,Diagnostics & Research,NASDAQ,146.15,96,96,96,94,13261495296,110.80999755859375
200,DCTH,Healthcare,Medical Devices,NASDAQ,145.8,96,95,74,29,212283504,8.0
201,CREX,Technology,Software - Application,NASDAQ,145.69,96,97,88,88,50875428,4.5
202,NGD,Basic Materials,Gold,NYSE MKT,145.51,96,94,90,70,1556273408,2.4000000953674316
203,ASM,Basic Materials,Other Precious Metals & Mining,NYSE MKT,145.24,96,95,86,14,119176608,1.059999942779541
204,CLOV,Healthcare,Healthcare Plans,NASDAQ,144.62,96,69,12,37,546080704,1.4600000381469727
205,PDYN,Technology,Software—Infrastructure,NASDAQ,144.17,96,96,97,7,42218636,1.9700000286102295
206,COE,Consumer Defensive,Education & Training Services,NYSE MKT,144.15,96,55,34,70,52868228,12.649999618530273
207,DTST,Technology,Information Technology Services,NASDAQ,144.12,96,96,97,84,44003800,6.130000114440918
208,UP,Industrials,Airports & Air Services,NYSE,143.95,96,18,55,92,1415524992,3.990000009536743
209,IDR,Basic Materials,Gold,NYSE MKT,143.79,96,95,95,58,122180440,10.960000038146973
210,FNGO,n/a,n/a,NYSE ARCA,143.49,96,93,93,97,n/a,79.11000061035156
211,SPIR,Industrials,Specialty Business Services,NYSE,143.41,96,86,97,88,236367072,11.479999542236328
212,COHR,Technology,Scientific & Technical Instruments,NYSE,143.21,96,93,86,84,11195210752,76.76000213623047
213,NSSC,Industrials,Security & Protection Services,NASDAQ,142.82,96,93,87,87,1930649344,53.54999923706055
214,JXN,Financial Services,Insurance—Life,NYSE,142.38,96,95,94,88,5450616832,77.69000244140625
215,EOSE,Industrials,Electrical Equipment & Parts,NASDAQ,142.31,96,10,11,5,164025680,2.119999885559082
216,DERM,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,142.22,96,97,93,98,107669408,5.679999828338623
217,CRVO,Healthcare,Biotechnology,NASDAQ,141.98,96,99,99,74,160370176,15.930000305175781
218,STRW,Real Estate,REIT—Healthcare Facilities,NYSE MKT,141.66,96,93,80,82,569388608,12.350000381469727
219,MDWD,Healthcare,Biotechnology,NASDAQ,141.62,96,94,91,88,135447280,20.100000381469727
220,TME,Communication Services,Internet Content & Information,NYSE,141.6,96,96,91,81,25530753024,14.979999542236328
221,CEG,Utilities,Utilities - Renewable,NASDAQ,141.54,96,96,97,80,69480947712,216.83999633789062
222,NN,Technology,Software—Infrastructure,NASDAQ,141.3,96,96,98,85,907228480,8.399999618530273
223,PBI,Industrials,Integrated Freight & Logistics,NYSE,141.14,96,91,61,67,872910080,6.599999904632568
224,SFM,Consumer Defensive,Grocery Stores,NASDAQ,140.93,96,95,92,91,7812086784,82.69999694824219
225,ELEV,Healthcare,Biotechnology,NASDAQ,140.92,96,99,99,99,150801712,2.700000047683716
226,BPMC,Healthcare,Biotechnology,NASDAQ,140.67,96,94,91,95,6681849344,117.79000091552734
227,COIN,Financial Services,Financial Data & Stock Exchanges,NASDAQ,139.96,96,98,98,97,57942003712,214.6300048828125
228,AGIO,Healthcare,Biotechnology,NASDAQ,139.93,96,96,85,28,2416259072,44.38999938964844
229,BWLP,Industrials,Marine Shipping,NYSE,139.53,96,96,88,91,2372871680,17.229999542236328
230,TKC,Communication Services,Telecom Services,NYSE,139.52,96,94,74,77,6682483200,8.199999809265137
231,CRUS,Technology,Semiconductors,NASDAQ,139.39,96,93,68,51,6796256768,135.22000122070312
232,CRNX,Healthcare,Biotechnology,NASDAQ,139.33,96,92,96,96,3492687616,52.810001373291016
233,TNDM,Healthcare,Medical Devices,NASDAQ,139.26,96,97,82,32,3132590848,45.2400016784668
234,SG,Consumer Cyclical,Restaurants,NYSE,139.2,96,99,97,42,3552299776,24.829999923706055
235,CRWD,Technology,Software - Infrastructure,NASDAQ,139.13,96,96,94,98,94791540736,370.42999267578125
236,EAT,Consumer Cyclical,Restaurants,NYSE,139.07,96,95,84,66,3028023296,65.20999908447266
237,GGAL,Financial Services,Banks - Regional,NASDAQ,139.07,96,96,97,89,6550478336,29.0
238,MESA,Industrials,Airlines,NASDAQ,138.99,96,78,19,7,65052076,1.590000033378601
239,ORN,Industrials,Engineering & Construction,NYSE,138.95,96,98,97,93,335457728,8.770000457763672
240,KGC,Basic Materials,Gold,NYSE,138.93,96,91,79,64,9239027712,9.180000305175781
241,ADSE,Industrials,Electrical Equipment & Parts,NASDAQ,138.93,96,91,98,96,552386048,12.479999542236328
242,LE,Consumer Cyclical,Apparel Retail,NASDAQ,138.91,96,95,93,67,450680416,15.729999542236328
243,SKYW,Industrials,Airlines,NASDAQ,138.83,96,94,96,96,3060527104,83.5999984741211
244,HOOD,Financial Services,Capital Markets,NASDAQ,138.82,95,97,94,63,19211354112,22.040000915527344
245,KURA,Healthcare,Biotechnology,NASDAQ,138.69,95,94,95,92,1506090496,21.950000762939453
246,GPS,Consumer Cyclical,Apparel Retail,NYSE,138.66,95,96,96,96,9687981056,24.31999969482422
247,TSM,Technology,Semiconductors,NYSE,138.36,95,93,92,84,872200536064,184.5
248,ERJ,Industrials,Aerospace & Defense,NYSE,138.04,95,95,93,82,4982641152,29.700000762939453
249,MAMA,Consumer Defensive,Packaged Foods,NASDAQ,137.45,95,96,90,97,236620688,7.139999866485596
250,RYTM,Healthcare,Biotechnology,NASDAQ,137.37,95,91,94,97,2523668224,46.599998474121094
251,PALT,Technology,Software—Application,NASDAQ,137.14,95,90,94,96,35228652,4.119999885559082
252,AVAH,Healthcare,Medical Care Facilities,NASDAQ,136.87,95,90,91,97,507880608,2.9100000858306885
253,THC,Healthcare,Medical Care Facilities,NYSE,136.82,95,95,91,88,13456809984,133.72999572753906
254,PRAX,Healthcare,Biotechnology,NASDAQ,136.7,95,96,98,97,644796736,49.9900016784668
255,AMRX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,136.62,95,96,96,98,2074134656,7.25
256,AVGO,Technology,Semiconductors,NASDAQ,136.31,95,93,93,95,839051444224,1705.949951171875
257,DAKT,Technology,Electronic Components,NASDAQ,136.17,95,90,82,91,486658080,13.970000267028809
258,AENT,Communication Services,Entertainment,NASDAQ,136.17,95,99,84,23,399373184,2.609999895095825
259,TCRX,Healthcare,Biotechnology,NASDAQ,136.17,95,98,98,98,460434976,6.829999923706055
260,NGVC,Consumer Defensive,Grocery Stores,NYSE,135.99,95,92,83,88,478401984,23.600000381469727
261,SGMA,Technology,Electronic Components,NASDAQ,135.79,95,95,88,32,31995022,5.440000057220459
262,ZIM,Industrials,Marine Shipping,NYSE,135.45,95,96,18,62,2471393536,17.8700008392334
263,CSPI,Technology,Information Technology Services,NASDAQ,135.42,95,86,97,94,135774288,15.4399995803833
264,POWL,Industrials,Electrical Equipment & Parts,NASDAQ,135.38,95,96,97,94,1969235968,142.66000366210938
265,QTWO,Technology,Software—Application,NYSE,135.3,95,94,93,92,3477957888,65.52999877929688
266,RDNT,Healthcare,Diagnostics & Research,NASDAQ,135.27,95,96,92,90,4309426176,59.84000015258789
267,AGX,Industrials,Engineering & Construction,NYSE,135.26,95,96,90,75,1036293632,72.25
