Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
7,KC,Technology,Software—Application,NASDAQ,515.01,99,99,92,11,684088768.0,18.364999771118164
8,BBAI,Technology,Information Technology Services,NYSE,504.91,99,96,79,18,317438016.0,8.720000267028809
16,GRRR,Technology,Software - Infrastructure,NASDAQ,443.63,99,98,56,2,34889796.0,21.270000457763672
17,RKLB,Industrials,Aerospace & Defense,NASDAQ,439.59,99,99,99,92,2419549696.0,30.600000381469727
18,RDW,Industrials,Aerospace & Defense,NYSE,414.85,99,98,98,98,400030048.0,23.649999618530277
21,ROOT,Financial Services,Insurance—Property & Casualty,NASDAQ,408.9,99,98,99,99,653293888.0,116.13999938964844
22,VNET,Technology,Information Technology Services,NASDAQ,403.39,99,97,95,20,623810048.0,10.369999885559082
25,NUTX,Healthcare,Health Information Services,NASDAQ,390.0,99,98,97,75,26848478.0,57.25
27,APP,Technology,Software - Application,NASDAQ,374.01,99,99,99,95,26597492736.0,384.3999938964844
33,MESO,Healthcare,Biotechnology,NASDAQ,363.39,99,99,98,98,854788736.0,18.68000030517578
34,SMR,Industrials,Specialty Industrial Machinery,NYSE,363.18,99,99,99,98,768516800.0,27.459999084472656
37,HSAI,Consumer Cyclical,Auto Parts,NASDAQ,354.4,99,98,27,15,599146560.0,17.09000015258789
40,OKLO,Utilities,Utilities—Regulated Electric,NYSE,344.42,99,98,98,18,1207529472.0,53.72999954223633
42,LX,Financial Services,Credit Services,NASDAQ,341.22,99,98,97,30,277857952.0,8.149999618530273
46,PLTR,Technology,Software—Infrastructure,NASDAQ,328.46,99,98,98,96,57498558464.0,116.6500015258789
49,LUNR,Industrials,Aerospace & Defense,NASDAQ,326.83,99,99,98,23,215366480.0,19.93000030517578
51,OPFI,Financial Services,Credit Services,NYSE,322.51,99,97,96,95,374000000.0,15.420000076293944
52,IONQ,Technology,Computer Hardware,NYSE,317.28,99,99,98,14,1524590592.0,41.06999969482422
53,ICLK,Communication Services,Advertising Agencies,NASDAQ,316.26,99,99,78,96,12575997.0,8.84000015258789
55,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,312.54,99,98,98,50,83751352.0,17.15999984741211
60,ALLT,Technology,Software - Infrastructure,NASDAQ,296.02,98,99,95,95,78421272.0,8.90999984741211
65,DAVE,Technology,Software—Application,NASDAQ,283.87,98,99,99,99,470895648.0,109.4000015258789
70,LTBR,Industrials,Electrical Equipment & Parts,NASDAQ,275.02,98,95,99,21,35941904.0,11.670000076293944
71,HOOD,Financial Services,Capital Markets,NASDAQ,272.96,98,96,98,95,19211354112.0,56.27000045776367
73,KINS,Financial Services,Insurance—Property & Casualty,NASDAQ,269.03,98,99,99,99,51737596.0,17.43000030517578
74,ATGL,Technology,Software - Infrastructure,NASDAQ,266.51,98,99,98,10,45329624.0,17.5
79,HIMS,Consumer Defensive,Household & Personal Products,NYSE,261.6,98,94,98,95,5324545024.0,44.77000045776367
85,CRDO,Technology,Semiconductors,NASDAQ,253.58,98,98,97,96,4769730048.0,77.08000183105469
91,BYRN,Industrials,Aerospace & Defense,NASDAQ,247.54,98,98,96,95,240324800.0,34.189998626708984
92,INOD,Technology,Information Technology Services,NASDAQ,247.27,98,99,99,95,397365056.0,44.33000183105469
95,FOA,Financial Services,Credit Services,NYSE,246.07,98,99,99,23,60184624.0,24.459999084472656
97,GDS,Technology,Information Technology Services,NASDAQ,242.63,98,98,98,86,1717016704.0,29.25
98,DAO,Consumer Defensive,Education & Training Services,NYSE,241.23,98,92,82,26,435049184.0,11.100000381469728
101,SKIL,Consumer Defensive,Education & Training Services,NYSE,238.76,98,97,76,30,83055520.0,31.1299991607666
102,ACHR,Industrials,Aerospace & Defense,NYSE,238.3,98,97,46,21,990087488.0,10.199999809265137
105,VRNA,Healthcare,Biotechnology,NASDAQ,237.6,98,96,97,97,1025684736.0,58.75
