Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,NEON,Technology,Electronic Components,NASDAQ,591.59,99,98,83,5,30719000.0,11.729999542236328
4,LASE,Industrials,Specialty Industrial Machinery,NASDAQ,455.68,99,98,60,27,17891930.0,8.40999984741211
5,SEZL,Financial Services,Credit Services,NASDAQ,429.36,99,99,99,99,469543264.0,147.55999755859375
8,INSG,Technology,Communication Equipment,NASDAQ,377.93,99,99,99,18,103737712.0,17.549999237060547
11,NISN,Financial Services,Credit Services,NASDAQ,368.69,99,99,25,87,13619664.0,14.1899995803833
14,DOGZ,Consumer Cyclical,Leisure,NASDAQ,336.79,99,99,99,9,201654288.0,28.25
19,SLNO,Healthcare,Biotechnology,NASDAQ,304.64,99,99,99,99,1734692864.0,53.54999923706055
21,ADMA,Healthcare,Biotechnology,NASDAQ,295.82,99,99,99,95,2461811456.0,19.31999969482422
22,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,294.43,99,99,96,26,624490496.0,45.33000183105469
24,RAIL,Industrials,Railroads,NASDAQ,277.28,99,98,77,89,67358160.0,9.850000381469728
26,QTTB,Healthcare,Biotechnology,NASDAQ,275.49,99,98,45,72,217226800.0,46.400001525878906
27,RNA,Healthcare,Biotechnology,NASDAQ,274.44,99,99,99,98,4130786048.0,44.630001068115234
37,CDNA,Healthcare,Diagnostics & Research,NASDAQ,244.28,99,99,95,57,734330176.0,29.26000022888184
45,ZETA,Technology,Software—Application,NYSE,226.09,99,98,97,77,3581592576.0,27.57999992370605
48,WLFC,Industrials,Rental & Leasing Services,NASDAQ,218.29,99,98,89,53,410781888.0,123.23999786376952
49,BVS,Healthcare,Medical Devices,NASDAQ,217.56,99,96,92,96,371476640.0,11.6899995803833
56,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,207.62,99,98,94,92,640242240.0,18.979999542236328
59,HRTG,Financial Services,Insurance—Property & Casualty,NYSE,204.45,99,98,70,97,229773744.0,16.059999465942383
61,FTAI,Industrials,Rental & Leasing Services,NASDAQ,200.97,99,98,98,96,9574752256.0,126.43000030517578
