Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
46,MSTR,Technology,Software—Application,NASDAQ,222.5,99,96,99,99,26063867904,188.91000366210938
47,AEYE,Technology,Software - Application,NASDAQ,221.5,99,99,99,98,212526320,22.389999389648438
48,EBS,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,220.66,99,98,99,11,317554912,8.930000305175781
49,RZLT,Healthcare,Biotechnology,NASDAQ,216.95,99,99,99,99,199377680,4.699999809265137
50,AGMH,Technology,Computer Hardware,NASDAQ,216.75,99,33,1,15,20277014,2.0899999141693115
51,MESO,Healthcare,Biotechnology,NASDAQ,216.17,99,97,98,96,854788736,9.1899995803833
52,GGAL,Financial Services,Banks - Regional,NASDAQ,214.98,99,98,94,97,6550478336,46.58000183105469
53,FTAI,Industrials,Rental & Leasing Services,NASDAQ,214.87,99,98,98,97,9574752256,144.9499969482422
54,CAVA,Consumer Cyclical,Restaurants,NYSE,214.44,99,99,96,90,10877130752,131.86000061035156
55,JG,Technology,Software—Infrastructure,NASDAQ,213.97,99,94,15,18,19034462,6.980000019073486
56,APP,Technology,Software - Application,NASDAQ,213.44,99,97,97,98,26597492736,143.39999389648438
57,QTTB,Healthcare,Biotechnology,NASDAQ,213.4,99,99,91,95,217226800,47.36000061035156
58,SWIM,Industrials,Building Products & Equipment,NASDAQ,211.27,99,98,49,80,427620096,6.880000114440918
59,JVA,Consumer Defensive,Packaged Foods,NASDAQ,210.66,99,97,96,95,8163297,2.9800000190734863
60,JANX,Healthcare,Biotechnology,NASDAQ,205.5,99,99,99,99,2094768384,46.0
61,BYRN,Industrials,Aerospace & Defense,NASDAQ,204.38,98,98,96,98,240324800,14.40999984741211
62,BMA,Financial Services,Banks - Regional,NYSE,203.39,98,98,97,98,5020511232,70.73999786376953
63,POWL,Industrials,Electrical Equipment & Parts,NASDAQ,203.21,98,89,93,98,1969235968,255.00999450683594
64,UAMY,Basic Materials,Other Industrial Metals & Mining,NYSE MKT,201.42,98,98,74,22,38072932,0.6700000166893005
65,EVGO,Consumer Cyclical,Specialty Retail,NASDAQ,201.25,98,96,94,6,616147264,7.059999942779541
66,GDS,Technology,Information Technology Services,NASDAQ,200.9,98,97,93,17,1717016704,20.959999084472656
67,BVS,Healthcare,Medical Devices,NASDAQ,200.82,98,98,96,97,371476640,11.470000267028809
68,VST,Utilities,Utilities—Independent Power Producers,NYSE,200.46,98,94,97,98,30652921856,124.18000030517578
69,EWTX,Healthcare,Biotechnology,NASDAQ,199.62,98,95,98,96,1511381888,30.329999923706055
70,VKTX,Healthcare,Biotechnology,NASDAQ,199.47,98,98,98,99,6216909824,62.63999938964844
71,SG,Consumer Cyclical,Restaurants,NYSE,197.66,98,97,96,97,3552299776,37.540000915527344
72,CMPO,Industrials,Metal Fabrication,NASDAQ,197.24,98,98,82,67,518202016,14.25
73,LBPH,Healthcare,Biotechnology,NASDAQ,197.22,98,99,99,98,738721920,33.36000061035156
74,PI,Technology,Communication Equipment,NASDAQ,196.84,98,97,97,92,4079125504,228.6199951171875
75,UXIN,Consumer Cyclical,Auto & Truck Dealerships,NASDAQ,196.69,98,7,7,2,428500928,5.980000019073486
76,CURI,Communication Services,Broadcasting,NASDAQ,196.34,98,99,90,94,60566304,1.8700000047683716
77,CRMD,Healthcare,Biotechnology,NASDAQ,196.18,98,96,73,93,237973760,9.930000305175781
78,POET,Technology,Semiconductors,NASDAQ,195.95,98,98,98,9,126549736,3.9600000381469727
79,AKA,Consumer Cyclical,Internet Retail,NYSE,195.84,98,99,98,96,150772864,21.850000381469727
80,PRM,Basic Materials,Specialty Chemicals,NYSE,195.59,98,98,95,94,1159015168,12.640000343322754
81,RGS,Consumer Cyclical,Personal Services,NASDAQ,194.97,98,99,98,3,10647367,26.989999771118164
82,APLT,Healthcare,Biotechnology,NASDAQ,192.76,98,95,97,99,514201504,8.210000038146973
83,MBRX,Healthcare,Biotechnology,NASDAQ,191.86,98,99,99,99,9199929,2.549999952316284
84,NUTX,Healthcare,Health Information Services,NASDAQ,191.19,98,99,5,0,26848478,18.56999969482422
85,INLX,Technology,Software—Application,NYSE MKT,190.99,98,95,82,90,24188086,13.470000267028809
86,VHI,Basic Materials,Chemicals,NYSE,189.2,98,97,78,62,553888832,34.290000915527344
87,AVAH,Healthcare,Medical Care Facilities,NASDAQ,188.75,98,99,97,90,507880608,4.670000076293945
88,VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,184.51,98,96,74,9,59362188,1.6699999570846558
89,IPW,Consumer Cyclical,Internet Retail,NASDAQ,183.9,98,94,99,13,59636400,1.6100000143051147
90,SMR,Industrials,Specialty Industrial Machinery,NYSE,182.61,98,94,99,92,768516800,11.829999923706055
91,BBAR,Financial Services,Banks - Regional,NYSE,182.1,98,97,95,96,2783302912,11.710000038146973
92,ALTS,n/a,n/a,NASDAQ,181.47,98,99,99,99,n/a,1.7100000381469727
93,TVTX,Healthcare,Biotechnology,NASDAQ,180.35,98,93,82,7,553457856,17.59000015258789
94,DDL,Consumer Defensive,Grocery Stores,NYSE,180.3,98,96,88,9,412685696,3.380000114440918
95,EOSE,Industrials,Electrical Equipment & Parts,NASDAQ,180.15,98,98,95,6,164025680,2.9700000286102295
96,TPC,Industrials,Engineering & Construction,NYSE,180.06,98,98,98,97,1027907392,26.360000610351562
97,TLN,n/a,n/a,NASDAQ,179.76,98,98,97,93,n/a,170.66000366210938
98,GDC,Communication Services,Electronic Gaming & Multimedia,NASDAQ,179.05,98,99,63,1,10736424,2.799999952316284
99,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,178.4,98,75,43,22,83751352,7.71999979019165
100,AGX,Industrials,Engineering & Construction,NYSE,177.58,98,96,94,93,1036293632,111.98999786376953
101,OPT,Healthcare,Biotechnology,NASDAQ,177.29,98,80,12,91,177352304,4.709000110626221
102,SLNHP,Financial Services,Capital Markets,NASDAQ,177.07,98,98,99,92,n/a,4.849999904632568
103,AMBO,Consumer Defensive,Education & Training Services,NYSE MKT,175.93,98,25,18,31,3658930,2.819999933242798
104,WAVE,Utilities,Utilities—Renewable,NASDAQ,175.55,98,98,33,96,19145292,5.171000003814697
105,IDR,Basic Materials,Gold,NYSE MKT,175.33,98,97,96,95,122180440,15.119999885559082
106,TURB,Technology,Solar,NASDAQ,174.82,98,46,24,52,12945092,2.5299999713897705
107,AIRG,Technology,Communication Equipment,NASDAQ,174.02,98,95,94,91,70807520,9.390000343322754
108,AQST,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,173.49,98,98,82,98,243983168,4.760000228881836
109,QH,Technology,Software—Application,NASDAQ,173.39,98,98,5,4,5051018,1.399999976158142
110,IESC,Industrials,Engineering & Construction,NASDAQ,173.32,98,95,97,97,2759391488,206.10000610351562
111,PLTR,Technology,Software—Infrastructure,NYSE,172.87,98,97,92,93,57498558464,43.130001068115234
112,MYTE,Consumer Cyclical,Luxury Goods,NYSE,172.75,98,32,77,68,414264192,7.489999771118164
113,LWAY,Consumer Defensive,Packaged Foods,NASDAQ,172.45,98,97,52,98,192519872,26.479999542236328
114,PDYN,Technology,Software—Infrastructure,NASDAQ,171.97,98,87,98,96,42218636,2.390000104904175
115,AXGN,Healthcare,Medical Devices,NASDAQ,171.42,98,97,88,29,312487904,13.729999542236328
116,NAMSW,Healthcare,Biotechnology,NASDAQ,171.04,98,98,99,99,n/a,7.980000019073486
117,PCT,Industrials,Pollution & Treatment Controls,NASDAQ,170.98,98,76,74,75,1009188096,9.140000343322754
118,CATX,Healthcare,Medical Devices,NYSE MKT,170.45,98,99,98,99,804254976,13.100000381469727
119,TREE,Financial Services,Financial Conglomerates,NASDAQ,170.42,98,97,98,95,551858368,56.279998779296875
120,LFVN,Consumer Defensive,Packaged Foods,NASDAQ,170.35,98,89,52,88,84967016,12.1899995803833
121,IPX,Basic Materials,Other Industrial Metals & Mining,NASDAQ,170.02,97,95,92,95,330652416,23.280000686645508
122,REAX,Real Estate,Real Estate Services,NASDAQ,169.63,97,99,98,97,728804992,5.320000171661377
123,CRS,Industrials,Metal Fabrication,NYSE,169.62,97,97,96,90,4986626048,162.24000549316406
124,USAP,Basic Materials,Steel,NASDAQ,169.13,97,97,95,97,306204480,39.65999984741211
125,GATO,Basic Materials,Other Precious Metals & Mining,NYSE,169.12,97,97,98,96,744387584,15.710000038146973
126,TIGR,Financial Services,Capital Markets,NASDAQ,168.61,97,17,82,28,745232256,8.279999732971191
127,BYSI,Healthcare,Biotechnology,NASDAQ,167.7,97,93,97,97,114453136,2.4700000286102295
128,RYAM,Basic Materials,Chemicals,NYSE,167.6,97,97,91,56,382308672,8.609999656677246
129,SUPV,Financial Services,Banks—Regional,NYSE,167.53,97,97,96,97,825703168,7.590000152587891
130,CIA,Financial Services,Insurance - Life,NYSE,167.28,97,56,64,17,141456048,4.900000095367432
131,COHR,Technology,Scientific & Technical Instruments,NYSE,167.18,97,94,95,87,11195210752,98.69000244140625
132,SPRY,Healthcare,Biotechnology,NASDAQ,166.97,97,95,96,94,878840320,13.710000038146973
133,MRT,Technology,Software—Application,NYSE MKT,166.95,97,98,92,92,100945328,2.0
134,CSLR,Technology,Solar,NASDAQ,166.42,97,94,99,2,75117640,2.1600000858306885
135,INSM,Healthcare,Biotechnology,NASDAQ,166.08,97,98,99,63,10697345024,69.95999908447266
136,PPTA,Basic Materials,Other Precious Metals & Mining,NASDAQ,165.89,97,98,94,96,443103200,8.960000038146973
137,PNTG,Healthcare,Medical Care Facilities,NASDAQ,165.64,97,98,96,94,680537344,33.91999816894531
138,RKLB,Industrials,Aerospace & Defense,NASDAQ,165.13,97,93,79,15,2419549696,9.449999809265137
139,RSI,Consumer Cyclical,Gambling,NYSE,165.12,97,95,98,94,2178609920,11.010000228881836
140,FIP,Industrials,Conglomerates,NASDAQ,164.85,97,96,98,97,851178752,9.3100004196167
141,SFM,Consumer Defensive,Grocery Stores,NASDAQ,163.49,97,97,95,93,7812086784,113.80000305175781
142,VITL,Consumer Defensive,Farm Products,NASDAQ,163.47,97,95,99,97,1736422912,39.709999084472656
143,CLBT,Technology,Software - Infrastructure,NASDAQ,163.37,97,96,88,92,2459457792,18.110000610351562
144,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,162.92,97,97,83,82,10521380864,109.2699966430664
145,DOYU,Communication Services,Internet Content & Information,NASDAQ,162.63,97,98,96,27,324264896,9.600000381469727
146,BNTC,Healthcare,Biotechnology,NASDAQ,162.58,97,97,99,98,67914232,9.260000228881836
147,CHCI,Real Estate,Real Estate - Diversified,NASDAQ,162.39,97,95,72,93,62093432,10.319999694824219
148,BKTI,Technology,Communication Equipment,NYSE MKT,162.23,97,95,33,56,47622796,24.989999771118164
149,GCI,Communication Services,Publishing,NYSE,162.13,97,95,97,69,647735680,5.710000038146973
150,CLPT,Healthcare,Medical Devices,NASDAQ,162.08,97,98,81,18,143956576,12.130000114440918
151,WOOF,Consumer Cyclical,Specialty Retail,NASDAQ,161.7,97,79,89,3,993690880,5.369999885559082
152,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,160.77,97,98,99,81,640242240,15.739999771118164
153,BGM,n/a,n/a,NASDAQ,160.35,97,98,91,76,n/a,7.329999923706055
154,NVAX,Healthcare,Biotechnology,NASDAQ,160.16,97,94,99,13,2030502912,12.680000305175781
155,GNSS,Technology,Scientific & Technical Instruments,NASDAQ,159.61,97,96,79,46,75814736,4.0
156,CLMB,Technology,Electronics & Computer Distribution,NASDAQ,159.45,97,96,82,89,257776016,104.1500015258789
157,CNTA,Healthcare,Biotechnology,NASDAQ,159.4,97,96,72,94,962569728,15.539999961853027
158,AMSC,Industrials,Specialty Industrial Machinery,NASDAQ,159.29,97,96,99,96,931521536,23.719999313354492
159,CDRO,Consumer Cyclical,Gambling,NASDAQ,159.18,97,96,97,98,337469344,8.670000076293945
160,FUTU,Financial Services,Capital Markets,NASDAQ,158.91,97,35,80,70,9307044864,110.91999816894531
161,ROOT,Financial Services,Insurance—Property & Casualty,NASDAQ,158.88,97,97,99,99,653293888,38.20000076293945
162,TECX,n/a,n/a,NASDAQ,158.45,97,46,42,40,n/a,31.18000030517578
163,KOSS,Technology,Consumer Electronics,NASDAQ,158.4,97,98,99,14,35908624,7.050000190734863
164,LUNR,Industrials,Aerospace & Defense,NASDAQ,157.87,97,92,43,90,215366480,7.119999885559082
165,EAT,Consumer Cyclical,Restaurants,NYSE,157.65,97,94,94,82,3028023296,82.95999908447266
166,SE,Consumer Cyclical,Internet Retail,NYSE,157.16,97,94,89,81,43810652160,96.47000122070312
167,RDW,Industrials,Aerospace & Defense,NYSE,156.72,97,96,98,82,400030048,7.550000190734863
168,ATGL,Technology,Software - Infrastructure,NASDAQ,156.61,97,6,66,11,45329624,6.71999979019165
169,LMB,Industrials,Building Products & Equipment,NASDAQ,156.22,97,94,97,93,638443200,78.08000183105469
170,VSSYW,Technology,Software—Application,NASDAQ,155.76,97,93,99,99,n/a,0.05999999865889549
171,NTRB,Healthcare,Biotechnology,NASDAQ,155.66,97,77,98,91,57277360,6.880000114440918
172,XYF,Financial Services,Credit Services,NYSE,155.32,97,68,62,43,213080800,7.260000228881836
173,BWAY,Healthcare,Medical Devices,NASDAQ,154.52,97,92,94,94,102462424,9.880000114440918
174,USGO,Basic Materials,Other Industrial Metals & Mining,NASDAQ,154.06,97,23,14,31,76747952,12.0
175,JXN,Financial Services,Insurance—Life,NYSE,153.91,97,93,96,95,5450616832,99.04000091552734
176,NVDA,Technology,Semiconductors,NASDAQ,153.78,97,96,97,97,3335037648896,132.64999389648438
177,ORGN,Basic Materials,Chemicals,NASDAQ,153.77,97,97,79,7,140156080,1.4600000381469727
178,AUR,Technology,Information Technology Services,NASDAQ,153.48,97,96,96,81,3632920064,5.480000019073486
179,MOD,Consumer Cyclical,Auto Parts,NYSE,153.26,97,95,97,98,5115531776,134.00999450683594
180,BWIN,Financial Services,Insurance Brokers,NASDAQ,152.84,97,96,94,68,2213762816,51.4900016784668
181,VRNA,Healthcare,Biotechnology,NASDAQ,152.24,96,98,84,31,1025684736,31.75
182,WLDN,Industrials,Engineering & Construction,NASDAQ,152.09,96,94,93,93,423770464,44.279998779296875
183,ELMD,Healthcare,Medical Devices,NYSE MKT,151.96,96,90,79,88,122478576,21.920000076293945
184,ILAG,Industrials,Building Products & Equipment,NASDAQ,151.94,96,98,41,10,6609960,1.0299999713897705
185,RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,151.91,96,99,63,21,56084044,3.359999895095825
186,BFLY,Healthcare,Medical Devices,NYSE,151.31,96,97,69,11,184601280,1.909999966621399
187,OSCR,Healthcare,Healthcare Plans,NYSE,151.29,96,98,95,98,4561817600,18.18000030517578
188,SRTS,Healthcare,Medical Devices,NASDAQ,151.27,96,97,97,70,89832000,6.320000171661377
189,VBFC,Financial Services,Banks—Regional,NASDAQ,151.14,96,71,34,46,72504672,76.08000183105469
190,OCUL,Healthcare,Biotechnology,NASDAQ,151.13,96,97,96,94,850340544,9.300000190734863
191,VNET,Technology,Information Technology Services,NASDAQ,151.11,96,80,55,8,623810048,3.990000009536743
192,UI,Technology,Communication Equipment,NYSE,150.98,96,93,88,14,8738486272,237.99000549316406
193,HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,150.93,96,96,82,96,248969600,30.059999465942383
194,SGRP,Industrials,Specialty Business Services,NASDAQ,150.57,96,98,95,95,52559500,2.4200000762939453
195,QFIN,Financial Services,Credit Services,NASDAQ,150.49,96,93,66,75,3070924288,31.540000915527344
196,CTBB,n/a,n/a,NYSE,150.4,96,96,39,36,n/a,16.799999237060547
197,TELZ,n/a,n/a,NYSE MKT,150.4,96,96,59,24,n/a,26.16200065612793
198,GVP,Technology,Software - Application,NASDAQ,150.27,96,85,96,86,10853430,4.090000152587891
199,NMM,Industrials,Marine Shipping,NYSE,150.15,96,95,95,95,1481148544,61.5
200,USLM,Basic Materials,Building Materials,NASDAQ,150.08,96,94,95,93,1876369280,97.69000244140625
201,CVLT,Technology,Software - Application,NASDAQ,149.9,96,95,92,89,5123945472,159.91000366210938
202,HYLN,Consumer Cyclical,Auto Parts,NYSE,149.82,96,96,97,85,268015440,2.430000066757202
203,NRIX,Healthcare,Biotechnology,NASDAQ,149.79,96,98,98,96,1126084736,21.989999771118164
204,HWKN,Basic Materials,Specialty Chemicals,NASDAQ,149.62,96,95,95,91,1873532928,131.6999969482422
205,PPIH,Industrials,Building Products & Equipment,NASDAQ,149.44,96,91,74,25,70157328,13.329999923706055
206,CTDD,n/a,n/a,NYSE,149.13,96,96,44,35,n/a,17.15999984741211
207,ANNX,Healthcare,Biotechnology,NASDAQ,148.99,96,96,96,90,534448992,6.949999809265137
208,MTTR,Technology,Software—Application,NASDAQ,148.47,96,95,97,14,1293084160,4.75
209,SHCRW,Healthcare,Health Information Services,NASDAQ,148.46,96,99,98,6,n/a,0.0860000029206276
210,VRT,Industrials,Electrical Equipment & Parts,NYSE,148.4,96,91,97,99,34177699840,108.12000274658203
211,YOU,Technology,Software—Application,NYSE,147.95,96,94,42,28,2644595712,33.349998474121094
212,PCVX,Healthcare,Biotechnology,NASDAQ,147.71,96,97,91,80,7860438528,111.87000274658203
213,FSI,Basic Materials,Specialty Chemicals,NYSE MKT,147.42,96,95,23,42,22161890,3.555000066757202
214,MNPR,Healthcare,Biotechnology,NASDAQ,146.72,96,19,76,88,14459434,5.079999923706055
215,WULF,Financial Services,Capital Markets,NASDAQ,146.53,96,98,99,92,1031991936,3.819999933242798
216,SNCR,Technology,Software—Infrastructure,NASDAQ,146.39,96,98,91,51,93892136,11.930000305175781
217,PTGX,Healthcare,Biotechnology,NASDAQ,146.36,96,97,95,83,1911472000,44.18000030517578
218,NGD,Basic Materials,Gold,NYSE MKT,146.17,96,97,95,92,1556273408,2.740000009536743
219,LEXX,Healthcare,Biotechnology,NASDAQ,145.91,96,98,98,97,42539904,2.9749999046325684
220,CEG,Utilities,Utilities - Renewable,NASDAQ,145.89,96,84,93,97,69480947712,262.2799987792969
221,CORT,Healthcare,Biotechnology,NASDAQ,145.8,96,81,86,34,2930752768,45.939998626708984
222,NTRA,Healthcare,Diagnostics & Research,NASDAQ,145.48,96,96,96,95,13261495296,127.4800033569336
223,DOCS,Healthcare,Health Information Services,NYSE,145.43,96,92,55,23,5110340608,44.0
224,BILI,Communication Services,Electronic Gaming & Multimedia,NASDAQ,145.28,96,75,83,29,6682259456,22.979999542236328
225,NGNE,Healthcare,Biotechnology,NASDAQ,145.11,96,97,96,96,393562688,49.54999923706055
226,FIX,Industrials,Engineering & Construction,NYSE,144.99,96,90,93,96,11687848960,410.6400146484375
227,QTWO,Technology,Software—Application,NYSE,144.81,96,95,95,93,3477957888,80.6500015258789
228,BOOT,Consumer Cyclical,Apparel Retail,NYSE,144.75,96,95,91,87,4067703552,161.50999450683594
229,IGMS,Healthcare,Biotechnology,NASDAQ,144.73,96,94,91,31,427330848,13.59000015258789
230,HOOD,Financial Services,Capital Markets,NASDAQ,144.51,96,89,97,95,19211354112,25.649999618530273
231,HWM,Industrials,Aerospace & Defense,NYSE,144.39,96,94,91,87,32736276480,103.69999694824219
232,EUDA,Healthcare,Health Information Services,NASDAQ,144.22,96,99,99,94,93790424,3.7799999713897705
233,AIHS,Financial Services,Credit Services,NASDAQ,144.21,96,99,94,95,8752843,1.0399999618530273
234,LX,Financial Services,Credit Services,NASDAQ,144.13,96,34,26,19,277857952,3.1700000762939453
235,TSE,Basic Materials,Specialty Chemicals,NYSE,144.1,96,20,7,2,104470832,6.130000114440918
236,ACIW,Technology,Software - Infrastructure,NASDAQ,144.01,96,95,93,82,3797948928,51.66999816894531
237,TRUP,Financial Services,Insurance—Specialty,NASDAQ,143.78,96,94,87,17,1177414400,46.689998626708984
238,CDE,Basic Materials,Gold,NYSE,143.67,96,96,97,94,2232204288,6.210000038146973
239,WWW,Consumer Cyclical,Footwear & Accessories,NYSE,143.58,96,86,87,42,1028681088,16.459999084472656
240,CSWI,Industrials,Specialty Industrial Machinery,NASDAQ,143.42,96,93,91,88,4174777088,378.05999755859375
241,INOD,Technology,Information Technology Services,NASDAQ,143.16,95,95,99,12,397365056,15.5600004196167
242,VERI,Technology,Software—Infrastructure,NASDAQ,143.09,95,83,62,94,99252784,4.510000228881836
243,MREO,Healthcare,Biotechnology,NASDAQ,143.03,95,98,98,94,608159936,4.139999866485596
244,PRAX,Healthcare,Biotechnology,NASDAQ,142.9,95,98,96,98,644796736,63.040000915527344
245,VERA,Healthcare,Biotechnology,NASDAQ,142.78,95,94,96,99,2132252800,38.93000030517578
246,THC,Healthcare,Medical Care Facilities,NYSE,142.73,95,96,94,86,13456809984,154.07000732421875
247,CMCM,Communication Services,Internet Content & Information,NYSE,142.71,95,83,92,95,143141488,4.730000019073486
248,FICO,Technology,Software—Application,NYSE,142.65,95,95,93,84,35133960192,2024.989990234375
249,PRTH,Technology,Software—Infrastructure,NASDAQ,142.58,95,96,94,29,358691680,6.460000038146973
250,BV,Industrials,Specialty Business Services,NYSE,142.39,95,93,91,93,1289924992,16.799999237060547
251,QSG,Consumer Defensive,Education & Training Services,NASDAQ,142.39,95,18,5,62,94329448,3.5
252,PDEX,Healthcare,Medical Instruments & Supplies,NASDAQ,142.33,95,93,50,49,64791760,29.25
253,WHLRP,Real Estate,REIT—Retail,NASDAQ,142.32,95,89,91,62,2109687,2.7699999809265137
254,ICUI,Healthcare,Medical Instruments & Supplies,NASDAQ,141.78,95,95,74,21,2914417152,182.14999389648438
255,BZFD,Communication Services,Internet Content & Information,NASDAQ,141.74,95,93,97,79,76878688,2.690000057220459
256,PW,Real Estate,REIT—Specialty,NYSE MKT,141.59,95,93,84,9,2711728,1.149999976158142
257,STRT,Consumer Cyclical,Auto Parts,NASDAQ,141.52,95,94,56,53,111939528,38.65999984741211
258,MMYT,Consumer Cyclical,Travel Services,NASDAQ,141.44,95,97,96,96,8979321856,99.0
259,HIMS,Consumer Defensive,Household & Personal Products,NYSE,141.16,95,87,98,94,5324545024,18.729999542236328
260,DYN,Healthcare,Biotechnology,NASDAQ,141.02,95,97,99,98,3297019648,32.02000045776367
261,COMP,Real Estate,Real Estate Services,NYSE,140.82,95,97,91,69,1775226240,5.639999866485596
262,AIRI,Industrials,Aerospace & Defense,NYSE MKT,140.75,95,97,27,94,10340065,5.590000152587891
263,STEP,Financial Services,Asset Management,NASDAQ,140.23,95,94,92,85,4999408640,60.38999938964844
264,ONON,Consumer Cyclical,Footwear & Accessories,NYSE,140.23,95,90,82,75,13484081152,50.95000076293945
265,ASM,Basic Materials,Other Precious Metals & Mining,NYSE MKT,139.87,95,94,96,88,119176608,1.100000023841858
266,LODE,Basic Materials,Other Precious Metals & Mining,NYSE MKT,139.86,95,49,3,11,24165224,0.4399999976158142
