Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
148,CEG,Utilities,Utilities - Renewable,NASDAQ,154.24,97,97,96,80,69480947712.0,222.30999755859372
149,REVG,Industrials,Farm & Heavy Construction Machinery,NYSE,153.58,97,97,91,87,1426091264.0,26.09000015258789
150,NMM,Industrials,Marine Shipping,NYSE,153.22,97,97,95,71,1481148544.0,49.95000076293945
155,CRWD,Technology,Software - Infrastructure,NASDAQ,152.09,97,95,96,96,94791540736.0,382.1400146484375
164,BWLP,Industrials,Marine Shipping,NYSE,150.81,97,95,76,93,2372871680.0,17.770000457763672
167,GGAL,Financial Services,Banks - Regional,NASDAQ,150.4,97,98,95,90,6550478336.0,33.0
169,MU,Technology,Semiconductors,NASDAQ,150.03,97,95,93,89,169925918720.0,144.19000244140625
172,NRG,Utilities,Utilities—Independent Power Producers,NYSE,149.51,97,97,94,91,16661401600.0,80.72000122070312
173,SHIP,Industrials,Marine Shipping,NASDAQ,149.4,97,97,93,91,221927200.0,11.029999732971191
175,MOR,Healthcare,Biotechnology,NASDAQ,148.88,97,97,98,96,2729796352.0,18.200000762939453
178,SGC,Consumer Cyclical,Apparel Manufacturing,NASDAQ,147.31,97,96,94,96,318493696.0,19.3700008392334
179,MOD,Consumer Cyclical,Auto Parts,NYSE,147.28,97,98,98,97,5115531776.0,93.87999725341795
181,TSRI,Technology,Software—Application,NASDAQ,147.0,97,94,41,61,28815312.0,13.359999656677246
182,MRUS,Healthcare,Biotechnology,NASDAQ,146.89,97,92,96,89,3654148864.0,53.93999862670898
183,GPS,Consumer Cyclical,Apparel Retail,NYSE,146.74,97,95,98,98,9687981056.0,25.200000762939453
191,WING,Consumer Cyclical,Restaurants,NASDAQ,145.84,96,94,95,91,11619653632.0,408.6900024414063
192,NVMI,Technology,Semiconductor Equipment & Materials,NASDAQ,145.78,96,93,92,84,7003353600.0,232.7700042724609
193,INOD,Technology,Information Technology Services,NASDAQ,145.73,96,83,14,87,397365056.0,13.4399995803833
198,NTRA,Healthcare,Diagnostics & Research,NASDAQ,144.66,96,96,94,83,13261495296.0,107.1999969482422
201,OSG,Energy,Oil & Gas Midstream,NYSE,144.2,96,96,89,89,610102592.0,8.460000038146973
203,RCKY,Consumer Cyclical,Footwear & Accessories,NASDAQ,143.42,96,93,74,96,275845376.0,37.18999862670898
204,AVGO,Technology,Semiconductors,NASDAQ,143.39,96,90,93,93,839051444224.0,1734.56005859375
206,HOOD,Financial Services,Capital Markets,NASDAQ,143.29,96,97,95,90,19211354112.0,21.729999542236328
207,SFM,Consumer Defensive,Grocery Stores,NASDAQ,143.22,96,96,92,81,7812086784.0,76.98999786376953
208,TME,Communication Services,Internet Content & Information,NYSE,143.18,96,96,90,71,25530753024.0,14.0600004196167
209,LE,Consumer Cyclical,Apparel Retail,NASDAQ,143.15,96,94,46,75,450680416.0,13.5
212,BBAR,Financial Services,Banks - Regional,NYSE,142.75,96,98,94,84,2783302912.0,9.600000381469728
214,ZETA,Technology,Software—Application,NYSE,142.51,96,97,80,44,3581592576.0,15.449999809265137
216,AGX,Industrials,Engineering & Construction,NYSE,142.12,96,92,70,68,1036293632.0,75.38999938964844
217,CMRE,Industrials,Marine Shipping,NYSE,142.05,96,91,71,65,1846980608.0,16.350000381469727
218,AVAV,Industrials,Aerospace & Defense,NASDAQ,141.72,96,95,89,83,6170440192.0,203.58999633789065
219,WSM,Consumer Cyclical,Specialty Retail,NYSE,141.61,96,97,97,93,19095648256.0,303.94000244140625
220,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,141.58,96,82,25,10,624490496.0,19.93000030517578
222,JXN,Financial Services,Insurance—Life,NYSE,140.73,96,97,94,92,5450616832.0,72.56999969482422
223,SE,Consumer Cyclical,Internet Retail,NYSE,140.69,96,94,69,14,43810652160.0,76.0
224,GTE,Energy,Oil & Gas E&P,NYSE MKT,140.15,96,92,68,17,311755392.0,9.989999771118164
228,THC,Healthcare,Medical Care Facilities,NYSE,139.61,96,95,90,76,13456809984.0,135.22999572753906
230,SPOT,Communication Services,Internet Content & Information,NYSE,138.95,96,95,93,92,61507686400.0,313.8900146484375
232,PI,Technology,Communication Equipment,NASDAQ,138.54,96,97,92,66,4079125504.0,146.66000366210938
233,HIBB,Consumer Cyclical,Apparel Retail,NASDAQ,138.46,96,94,88,91,1041387712.0,87.05000305175781
234,ARHS,Consumer Cyclical,Home Improvement Retail,NASDAQ,138.41,96,94,91,81,2656957952.0,17.93000030517578
235,HMY,Basic Materials,Gold,NYSE,138.17,96,97,93,95,5547788288.0,9.020000457763672
236,EME,Industrials,Engineering & Construction,NYSE,138.12,96,96,95,72,18151991296.0,385.9100036621094
237,DPSI,Technology,Software - Application,NYSE MKT,138.06,96,94,92,44,78038960.0,10.18000030517578
238,PSTG,Technology,Computer Hardware,NYSE,137.9,96,95,93,67,22229741568.0,65.95999908447266
239,TEVA,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,137.85,96,94,91,66,19238656000.0,17.059999465942383
240,QCOM,Technology,Semiconductors,NASDAQ,137.74,96,93,86,81,253432430592.0,215.47000122070312
242,FNGO,,,NYSE ARCA,137.6,96,92,94,97,,71.98999786376953
243,TSM,Technology,Semiconductors,NYSE,137.39,96,90,90,72,872200536064.0,175.3800048828125
244,SILK,Healthcare,Medical Devices,NASDAQ,137.15,96,88,53,5,830688512.0,26.959999084472656
247,AGIO,Healthcare,Biotechnology,NASDAQ,136.59,95,81,77,23,2416259072.0,42.45000076293945
248,FSLR,Technology,Solar,NASDAQ,136.01,95,83,24,34,28084346880.0,260.07000732421875
249,GSL,Industrials,Rental & Leasing Services,NYSE,135.96,95,91,58,65,999158144.0,29.200000762939453
250,RDNT,Healthcare,Diagnostics & Research,NASDAQ,135.92,95,95,92,88,4309426176.0,57.27999877929688
255,GHM,Industrials,Specialty Industrial Machinery,NYSE,135.43,95,95,94,91,322421984.0,28.790000915527344
256,SKYW,Industrials,Airlines,NASDAQ,135.42,95,95,96,97,3060527104.0,79.76000213623047
257,ONTO,Technology,Semiconductor Equipment & Materials,NYSE,135.21,95,95,92,93,11301428224.0,221.7899932861328
258,CENX,Basic Materials,Aluminum,NASDAQ,135.15,95,98,91,94,1417390592.0,15.960000038146973
260,HBM,Basic Materials,Copper,NYSE,134.95,95,97,86,69,3425564160.0,8.880000114440918
262,BOOT,Consumer Cyclical,Apparel Retail,NYSE,134.72,95,89,57,44,4067703552.0,128.67999267578125
263,ASC,Industrials,Marine Shipping,NYSE,134.66,95,95,75,54,889666560.0,21.709999084472656
264,FTLF,Consumer Defensive,Packaged Foods,NASDAQ,134.64,95,89,83,44,127325272.0,29.07999992370605
265,ANET,Technology,Computer Hardware,NYSE,134.61,95,92,93,92,106649968640.0,340.19000244140625
266,GE,Industrials,Aerospace & Defense,NYSE,134.55,95,94,92,86,180577828864.0,165.0
268,LMB,Industrials,Building Products & Equipment,NASDAQ,134.4,95,94,92,98,638443200.0,55.13999938964844
269,VECO,Technology,Semiconductor Equipment & Materials,NASDAQ,134.4,95,88,85,85,2466005504.0,46.59999847412109
271,AGS,Consumer Cyclical,Gambling,NYSE,134.06,95,92,80,86,456094048.0,11.529999732971191
272,TREE,Financial Services,Financial Conglomerates,NASDAQ,134.02,95,97,95,95,551858368.0,40.790000915527344
273,RXST,Healthcare,Medical Devices,NASDAQ,133.95,95,96,95,97,2239991808.0,55.959999084472656
279,FRPT,Consumer Defensive,Packaged Foods,NASDAQ,132.99,95,94,93,89,6354631680.0,128.36000061035156
280,GRIN,Industrials,Marine Shipping,NASDAQ,132.58,95,93,75,30,266739888.0,13.869999885559082
281,BV,Industrials,Specialty Business Services,NYSE,132.53,95,96,92,79,1289924992.0,13.520000457763672
283,CRS,Industrials,Metal Fabrication,NYSE,132.32,95,96,72,88,4986626048.0,98.4499969482422
285,NSSC,Industrials,Security & Protection Services,NASDAQ,132.28,95,89,79,81,1930649344.0,50.040000915527344
286,PRIM,Industrials,Engineering & Construction,NYSE,132.19,95,93,87,72,2960933632.0,53.95000076293945
287,CRUS,Technology,Semiconductors,NASDAQ,132.15,95,87,59,46,6796256768.0,124.8499984741211
288,FORM,Technology,Semiconductors,NASDAQ,132.05,95,93,80,87,4628656640.0,57.65999984741211
292,CRAI,Industrials,Consulting Services,NASDAQ,131.69,95,94,88,28,1188307584.0,174.75999450683594
297,BVN,Basic Materials,Other Precious Metals & Mining,NYSE,131.36,95,97,94,97,4360956928.0,17.059999465942383
299,CDNA,Healthcare,Diagnostics & Research,NASDAQ,131.12,95,95,45,92,734330176.0,13.970000267028809
303,WDC,Technology,Computer Hardware,NASDAQ,130.64,95,93,91,86,25175076864.0,76.29000091552734
311,USLM,Basic Materials,Building Materials,NASDAQ,129.4,94,94,90,86,1876369280.0,352.1000061035156
312,TNK,Energy,Oil & Gas Midstream,NYSE,129.35,94,93,83,86,2401464832.0,68.08000183105469
315,DKS,Consumer Cyclical,Specialty Retail,NYSE,129.21,94,89,94,78,18552872960.0,229.50999450683597
316,GOGL,Industrials,Marine Shipping,NASDAQ,129.18,94,96,91,72,2604364544.0,13.579999923706056
317,STRL,Industrials,Engineering & Construction,NASDAQ,129.06,94,97,95,96,3545598720.0,117.75
318,PRCT,Healthcare,Medical Devices,NASDAQ,129.04,94,96,85,81,3188300288.0,60.13999938964844
321,KLAC,Technology,Semiconductor Equipment & Materials,NASDAQ,128.77,94,88,90,88,116236058624.0,829.5900268554688
323,PNTG,Healthcare,Medical Care Facilities,NASDAQ,128.6,94,94,91,75,680537344.0,22.040000915527344
324,BHE,Technology,Electronic Components,NYSE,128.4,94,94,69,65,1439669248.0,39.5
330,DESP,Consumer Cyclical,Travel Services,NYSE,128.1,94,96,93,91,1002273920.0,13.25
333,STRW,Real Estate,REIT—Healthcare Facilities,NYSE MKT,127.69,94,86,62,65,569388608.0,10.829999923706056
337,NTAP,Technology,Computer Hardware,NASDAQ,127.39,94,90,88,82,26488776704.0,127.47000122070312
338,LLY,Healthcare,Drug Manufacturers—General,NYSE,127.37,94,86,93,85,847248031744.0,885.989990234375
342,MCBC,Financial Services,Banks—Regional,NASDAQ,127.21,94,92,33,77,473159232.0,14.289999961853027
343,BKDT,,,NYSE,126.94,94,94,88,58,,91.25
344,GDDY,Technology,Software - Infrastructure,NYSE,126.84,94,93,90,90,19314552832.0,137.91000366210938
345,SPXC,Industrials,Building Products & Equipment,NYSE,126.77,94,93,88,85,6120468992.0,143.58999633789062
346,FIX,Industrials,Engineering & Construction,NYSE,126.68,94,94,95,86,11687848960.0,322.3999938964844
347,LAKE,Consumer Cyclical,Apparel Manufacturing,NASDAQ,126.6,94,75,37,81,177436560.0,23.0
349,AMAT,Technology,Semiconductor Equipment & Materials,NASDAQ,126.28,94,87,90,84,205197033472.0,239.9900054931641
351,DECK,Consumer Cyclical,Footwear & Accessories,NYSE,126.16,94,89,94,90,25655963648.0,989.4400024414062
354,PAHC,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,126.0,94,90,42,22,708002880.0,17.739999771118164
357,BPMC,Healthcare,Biotechnology,NASDAQ,125.76,94,93,89,96,6681849344.0,105.20999908447266
359,WIX,Technology,Software—Infrastructure,NASDAQ,125.65,94,95,88,91,9369390080.0,157.88999938964844
360,LEVI,Consumer Cyclical,Apparel Manufacturing,NYSE,125.55,94,89,79,69,9369603072.0,23.020000457763672
365,IDR,Basic Materials,Gold,NYSE MKT,125.43,94,96,92,74,122180440.0,9.399999618530272
366,CRBG,Financial Services,Asset Management,NYSE,125.33,94,94,94,83,17741991936.0,29.700000762939453
367,HWM,Industrials,Aerospace & Defense,NYSE,125.22,93,93,89,75,32736276480.0,79.51000213623047
368,MPWR,Technology,Semiconductors,NASDAQ,125.17,93,85,81,90,41495801856.0,825.3300170898438
371,CCEL,Healthcare,Medical Care Facilities,NYSE MKT,125.04,93,96,88,79,68199880.0,8.449999809265137
373,TPL,Energy,Oil & Gas E&P,NYSE,124.9,93,72,60,25,16628063232.0,776.260009765625
375,CVLT,Technology,Software - Application,NASDAQ,124.74,93,89,89,77,5123945472.0,118.08000183105467
376,NGVC,Consumer Defensive,Grocery Stores,NYSE,124.73,93,93,86,93,478401984.0,20.5
378,FFNW,Financial Services,Banks—Regional,NASDAQ,124.63,93,93,93,54,190919680.0,20.649999618530277
380,KKR,Financial Services,Asset Management,NYSE,124.45,93,92,93,92,101859246080.0,110.0500030517578
381,IMMR,Technology,Software—Application,NASDAQ,124.38,93,89,60,41,339890720.0,10.25
382,FN,Technology,Electronic Components,NYSE,124.31,93,92,83,90,9192808448.0,245.9900054931641
384,ERJ,Industrials,Aerospace & Defense,NYSE,124.19,93,96,94,87,4982641152.0,26.65999984741211
387,QTWO,Technology,Software—Application,NYSE,123.99,93,95,92,93,3477957888.0,56.709999084472656
390,SLG,Real Estate,REIT—Office,NYSE,123.7,93,94,94,94,3477626624.0,56.41999816894531
393,AFBI,Financial Services,Banks - Regional,NASDAQ,123.66,93,73,68,60,134364240.0,21.25
396,GWRE,Technology,Software - Application,NYSE,123.4,93,82,83,89,11201702912.0,135.61000061035156
397,SILV,Basic Materials,Other Precious Metals & Mining,NYSE MKT,123.38,93,95,60,79,1189736704.0,8.539999961853027
398,TT,Industrials,Building Products & Equipment,NYSE,123.36,93,92,90,82,73582501888.0,335.92999267578125
400,DY,Industrials,Engineering & Construction,NYSE,123.33,93,91,87,73,4897549312.0,166.7899932861328
403,GKOS,Healthcare,Medical Devices,NYSE,123.23,93,91,82,86,5711170560.0,111.66000366210938
405,STEP,Financial Services,Asset Management,NASDAQ,123.19,93,83,81,75,4999408640.0,43.130001068115234
406,PINS,Communication Services,Internet Content & Information,NYSE,123.18,93,88,70,89,30209777664.0,44.0099983215332
407,PMTS,Financial Services,Credit Services,NASDAQ,123.14,93,84,13,16,294968704.0,27.040000915527344
408,APH,Technology,Electronic Components,NYSE,123.06,93,91,84,75,83760373760.0,68.44000244140625
409,PRMW,Consumer Defensive,Beverages—Non-Alcoholic,NYSE,123.04,93,92,83,54,3591427328.0,22.0
410,KD,Technology,Information Technology Services,NYSE,123.01,93,94,86,93,5857335296.0,25.57999992370605
414,TATT,Industrials,Aerospace & Defense,NASDAQ,122.81,93,91,91,91,150918784.0,13.859999656677246
416,KEX,Industrials,Marine Shipping,NYSE,122.65,93,92,75,49,6913796608.0,118.41999816894533
418,MCY,Financial Services,Insurance—Property & Casualty,NYSE,122.53,93,94,92,80,2833339136.0,51.61000061035156
420,NWG,Financial Services,Banks—Regional,NYSE,122.4,93,91,75,30,33674817536.0,8.300000190734863
422,BNKU,,,NYSE ARCA,122.3,93,97,94,92,,29.65999984741211
430,LRCX,Technology,Semiconductor Equipment & Materials,NASDAQ,121.57,92,83,91,90,142452768768.0,1061.31005859375
433,PAAS,Basic Materials,Gold,NYSE,121.5,92,93,25,56,7235447296.0,20.700000762939453
434,CLBT,Technology,Software - Infrastructure,NASDAQ,121.45,92,90,93,89,2459457792.0,12.0
439,ADSE,Industrials,Electrical Equipment & Parts,NASDAQ,121.1,92,88,97,93,552386048.0,10.920000076293944
440,VERX,Technology,Software—Application,NASDAQ,121.09,92,86,86,87,5290938880.0,34.4900016784668
441,ARIS,Utilities,Utilities - Regulated Water,NYSE,121.03,92,95,93,19,828962880.0,14.720000267028809
443,CROX,Consumer Cyclical,Footwear & Accessories,NASDAQ,120.93,92,87,88,27,9677192192.0,157.85000610351562
444,FEDU,Consumer Defensive,Education & Training Services,NYSE,120.92,92,26,26,28,26804084.0,13.0
445,KRO,Basic Materials,Specialty Chemicals,NYSE,120.89,92,94,87,82,1536760704.0,13.199999809265137
447,AZZ,Industrials,Specialty Business Services,NYSE,120.81,92,94,93,87,2355742720.0,78.25
448,TER,Technology,Semiconductor Equipment & Materials,NASDAQ,120.77,92,89,48,59,22336505856.0,147.9499969482422
449,TRGP,Energy,Oil & Gas Midstream,NYSE,120.71,92,87,88,58,26586085376.0,126.31999969482422
452,AMKR,Technology,Semiconductor Equipment & Materials,NASDAQ,120.47,92,76,69,87,9868955648.0,39.380001068115234
455,CRNX,Healthcare,Biotechnology,NASDAQ,120.25,92,96,95,96,3492687616.0,44.209999084472656
456,SQSP,Technology,Software—Infrastructure,NYSE,120.23,92,89,75,73,6026641408.0,43.65999984741211
457,TDW,Energy,Oil & Gas Equipment & Services,NYSE,120.22,92,95,93,91,5585406464.0,95.43000030517578
458,WIRE,Industrials,Electrical Equipment & Parts,NASDAQ,120.06,92,91,83,77,4563810816.0,289.2300109863281
459,STX,Technology,Computer Hardware,NASDAQ,119.92,92,81,83,89,20898103296.0,102.62000274658205
460,SLVM,Basic Materials,Paper & Paper Products,NYSE,119.8,92,92,85,66,2891284480.0,68.68000030517578
461,PSFE,Technology,Software—Infrastructure,NYSE,119.73,92,89,75,47,1074468480.0,17.950000762939453
464,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,119.65,92,93,70,49,10521380864.0,77.7300033569336
465,COST,Consumer Defensive,Discount Stores,NASDAQ,119.65,92,87,83,83,386033942528.0,862.4400024414062
466,LDOS,Technology,Information Technology Services,NYSE,119.61,92,91,86,67,19452950528.0,146.00999450683594
467,NFLX,Communication Services,Entertainment,NASDAQ,119.6,92,88,91,88,295455883264.0,679.030029296875
468,HWKN,Basic Materials,Specialty Chemicals,NASDAQ,119.55,92,91,87,91,1873532928.0,89.4000015258789
469,MLR,Consumer Cyclical,Auto Parts,NYSE,119.46,92,91,84,79,653790016.0,57.93000030517578
470,TGS,Energy,Oil & Gas Integrated,NYSE,119.44,92,90,75,85,3984815872.0,18.809999465942383
471,SSIC,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,119.36,92,86,78,43,73367488.0,11.600000381469728
472,HSHP,Industrials,Marine Shipping,NYSE,119.33,92,92,77,73,371712256.0,8.619999885559082
474,ELAN,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,119.28,92,86,88,88,8974345216.0,18.200000762939453
475,FRO,Energy,Oil & Gas Midstream,NYSE,119.27,92,93,87,88,5494336000.0,25.34000015258789
476,NVO,Healthcare,Biotechnology,NYSE,119.15,92,84,90,82,629194358784.0,140.99000549316406
477,UTI,Consumer Defensive,Education & Training Services,NYSE,119.02,92,89,95,95,772051520.0,13.899999618530272
479,TXRH,Consumer Cyclical,Restaurants,NASDAQ,118.9,92,87,88,76,11337704448.0,169.36000061035156
480,STNG,Energy,Oil & Gas Midstream,NYSE,118.9,92,90,84,70,4426081280.0,80.51000213623047
482,SNAP,Communication Services,Internet Content & Information,NYSE,118.77,92,91,29,96,24927397888.0,15.390000343322754
485,VIASP,Utilities,Utilities—Regulated Electric,NASDAQ,118.63,92,92,76,79,,23.670000076293945
486,GHSI,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,118.51,92,82,91,12,12803076.0,9.899999618530272
488,INSW,Energy,Oil & Gas Midstream,NYSE,118.48,91,91,84,74,2798813696.0,58.68999862670898
489,CSL,Industrials,Building Products & Equipment,NYSE,118.47,91,92,91,81,20093671424.0,419.9800109863281
490,TRMD,Energy,Oil & Gas Midstream,NASDAQ,118.31,91,88,80,74,3766261248.0,35.88999938964844
491,WWD,Industrials,Aerospace & Defense,NASDAQ,118.29,91,89,82,75,11150150656.0,184.22999572753903
492,ASML,Technology,Semiconductor Equipment & Materials,NASDAQ,118.26,91,75,89,79,418809937920.0,1050.739990234375
495,CR,Industrials,Specialty Industrial Machinery,NYSE,118.06,91,92,83,84,8200443904.0,142.6699981689453
496,CMG,Consumer Cyclical,Restaurants,NYSE,118.0,91,89,90,84,94147198976.0,3214.419921875
497,PDD,Consumer Cyclical,Internet Retail,NASDAQ,117.98,91,92,79,95,200232861696.0,144.13999938964844
501,SCVL,Consumer Cyclical,Apparel Retail,NASDAQ,117.85,91,88,88,80,1016263552.0,37.7599983215332
502,ATGE,Consumer Defensive,Education & Training Services,NYSE,117.78,91,89,68,93,2412080896.0,63.630001068115234
504,AOMR,Real Estate,REIT - Mortgage,NYSE,117.72,91,88,85,94,312066240.0,12.359999656677246
505,VCTR,Financial Services,Asset Management,NASDAQ,117.72,91,93,84,67,3155254528.0,48.2599983215332
506,FNKO,Consumer Cyclical,Leisure,NASDAQ,117.68,91,71,16,18,556892608.0,10.140000343322754
507,WWW,Consumer Cyclical,Footwear & Accessories,NYSE,117.58,91,86,44,22,1028681088.0,13.899999618530272
509,VZIO,Technology,Consumer Electronics,NYSE,117.54,91,85,92,70,2131800320.0,10.699999809265137
511,VIST,Energy,Oil & Gas E&P,NYSE,117.47,91,95,94,83,4332943360.0,43.52000045776367
512,AVPT,Technology,Software - Infrastructure,NASDAQ,117.45,91,84,80,94,1806577536.0,9.90999984741211
513,FICO,Technology,Software—Application,NYSE,117.4,91,87,88,92,35133960192.0,1412.760009765625
514,QNST,Communication Services,Advertising Agencies,NASDAQ,117.38,91,93,91,79,896036864.0,15.979999542236328
517,DAC,Industrials,Marine Shipping,NYSE,117.24,91,83,65,78,1741503872.0,91.76000213623048
521,NVEI,Technology,Software—Infrastructure,NASDAQ,116.99,91,90,72,79,4508529152.0,32.02000045776367
523,ICCH,Financial Services,Insurance—Specialty,NASDAQ,116.92,91,39,38,35,70245384.0,22.309999465942383
525,MUSA,Consumer Cyclical,Specialty Retail,NYSE,116.88,91,82,85,70,9938280448.0,481.0
528,OLLI,Consumer Defensive,Discount Stores,NASDAQ,116.77,91,35,73,77,6000705024.0,97.7300033569336
529,ARBKL,,,NASDAQ,116.76,91,87,80,99,,9.300000190734863
530,LPG,Energy,Oil & Gas Midstream,NYSE,116.7,91,91,87,97,1831781760.0,42.650001525878906
531,WHLRD,Real Estate,REIT—Retail,NASDAQ,116.69,91,88,79,66,16417328.0,18.459999084472656
532,WRK,Consumer Cyclical,Packaging & Containers,NYSE,116.67,91,91,89,84,13042786304.0,52.18999862670898
535,DBD,Technology,Software—Application,NYSE,116.41,91,92,78,73,1504170752.0,39.02999877929688
539,CLW,Basic Materials,Paper & Paper Products,NYSE,116.24,91,89,78,44,850603520.0,49.83000183105469
